"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"351520 Estrela d'Oeste";-;1;-;-;-;-;-;-;-;1;1;12;15
"351535 Euclides da Cunha Paulista";2;2;1;1;3;-;-;-;-;2;-;1;12
"351540 Fartura";-;-;-;-;-;-;-;-;-;-;-;1;1
"351560 Fernando Prestes";-;-;-;-;-;-;-;-;-;1;-;-;1
"351550 Fernandópolis";-;-;4;5;-;1;-;1;4;5;3;6;29
"351570 Ferraz de Vasconcelos";-;2;-;2;-;-;-;-;-;-;-;1;5
"351580 Flora Rica";1;-;-;-;-;-;-;-;-;-;-;-;1
"351590 Floreal";-;-;-;-;1;2;2;-;-;-;-;-;5
"351600 Flórida Paulista";-;-;-;-;1;-;-;-;-;-;-;-;1
"351620 Franca";14;14;23;20;17;5;7;6;19;21;11;8;165
"351630 Francisco Morato";5;2;2;-;1;-;-;-;-;-;-;-;10
"351640 Franco da Rocha";-;1;-;1;-;-;-;-;-;-;-;-;2
"351650 Gabriel Monteiro";-;-;-;-;-;-;-;-;1;1;-;-;2
"351670 Garça";-;1;-;-;1;-;-;-;2;-;-;-;4
"351680 Gastão Vidigal";1;-;-;-;-;-;-;-;-;-;-;-;1
"351690 General Salgado";-;-;1;-;-;-;-;-;-;-;-;1;2
"351700 Getulina";-;-;-;-;-;-;-;-;1;-;1;-;2
"351710 Glicério";-;-;1;-;1;-;-;-;-;-;-;-;2
"351720 Guaiçara";-;-;-;-;-;-;-;-;-;-;1;-;1
"351740 Guaíra";2;3;3;6;8;3;-;-;-;-;-;-;25
"351750 Guapiaçu";-;1;-;-;-;2;-;-;-;-;1;1;5
"351760 Guapiara";-;-;-;-;-;1;-;-;-;-;-;-;1
"351770 Guará";2;2;1;-;-;1;-;-;-;-;3;-;9
"351780 Guaraçaí";2;-;-;-;-;1;-;-;-;-;-;1;4
"351800 Guarani d'Oeste";-;-;-;-;1;1;-;-;-;-;-;-;2
"351810 Guarantã";-;-;-;-;-;-;-;-;-;-;-;2;2
"351820 Guararapes";1;1;2;-;-;-;-;1;1;-;1;-;7
"351830 Guararema";7;-;-;-;-;-;-;-;-;-;-;2;9
"351840 Guaratinguetá";5;3;4;1;2;2;-;-;1;6;4;5;33
"351850 Guareí";-;-;-;-;-;-;-;-;-;-;-;1;1
"351860 Guariba";1;-;-;-;-;-;-;-;-;-;-;-;1
"351870 Guarujá";11;9;2;2;3;2;4;2;3;8;8;5;59
"351880 Guarulhos";23;74;121;72;25;11;2;4;13;5;9;5;364
"351885 Guatapará";-;4;1;3;4;2;-;-;-;-;-;1;15
"351890 Guzolândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"351900 Herculândia";-;-;-;-;-;-;-;-;-;-;-;2;2
"351907 Hortolândia";29;25;12;11;-;3;5;10;4;15;15;9;138
"351910 Iacanga";-;-;1;-;-;-;-;-;-;1;-;-;2
"351920 Iacri";-;-;-;-;-;-;-;-;-;1;1;-;2
"351930 Ibaté";-;-;-;-;-;-;-;-;-;-;-;1;1
"351940 Ibirá";-;-;-;-;-;-;-;-;-;2;3;4;9
"351950 Ibirarema";-;1;-;-;-;-;-;-;-;-;-;-;1
"351960 Ibitinga";5;5;3;4;6;-;3;1;1;2;7;6;43
"351970 Ibiúna";-;2;1;-;-;1;-;-;-;-;-;-;4
"351980 Icém";1;1;-;1;2;3;2;-;3;1;-;-;14
"352010 Igarapava";1;2;-;-;1;1;-;-;1;-;-;-;6
"352030 Iguape";-;4;1;-;-;-;-;-;-;1;-;-;6
"352044 Ilha Solteira";-;-;-;-;1;-;-;-;-;-;1;1;3
"352040 Ilhabela";2;1;4;-;2;1;1;1;-;1;-;-;13
"352050 Indaiatuba";3;3;26;37;10;2;-;2;7;7;3;3;103
"352070 Indiaporã";-;-;-;-;-;-;-;-;-;-;1;-;1
"352100 Iperó";-;-;-;-;-;-;-;-;-;-;-;1;1
"352110 Ipeúna";-;1;-;-;-;-;-;-;-;-;-;-;1
"352115 Ipiguá";-;-;-;-;-;-;-;1;-;-;-;-;1
"352130 Ipuã";-;-;-;-;-;-;-;-;-;-;1;-;1
"352140 Iracemápolis";1;1;-;-;-;-;1;-;-;-;1;2;6
"352190 Itajobi";-;1;-;-;2;-;-;-;2;3;-;-;8
"352210 Itanhaém";-;2;2;-;-;-;-;1;-;3;1;3;12
"352220 Itapecerica da Serra";6;8;3;1;-;1;1;1;-;3;1;2;27
"352230 Itapetininga";1;1;-;1;-;-;1;1;-;-;-;2;7
"352240 Itapeva";-;-;-;1;-;-;-;-;-;-;1;-;2
"352250 Itapevi";2;2;1;-;1;-;-;-;-;-;-;-;6
"352260 Itapira";2;-;1;1;1;-;-;1;2;2;-;1;11
"352270 Itápolis";1;1;4;1;-;-;-;-;4;4;1;2;18
"352290 Itapuí";-;-;-;-;-;-;-;-;-;-;-;1;1
"352300 Itapura";-;-;-;-;-;-;-;-;-;-;-;1;1
"352310 Itaquaquecetuba";-;1;2;-;-;-;-;1;-;1;-;-;5
"352320 Itararé";-;1;-;-;-;-;-;-;-;-;-;-;1
"352340 Itatiba";-;-;2;4;-;-;-;-;1;-;-;-;7
"352370 Itirapuã";1;1;-;1;-;-;-;-;-;-;-;-;3
"352380 Itobi";1;-;1;-;-;-;-;-;-;3;-;-;5
"352390 Itu";3;1;-;2;2;-;-;-;-;1;-;-;9
"352400 Itupeva";-;-;-;-;-;-;-;-;-;2;1;1;4
"352410 Ituverava";-;-;-;1;-;2;-;1;1;-;-;2;7
"352420 Jaborandi";-;-;-;-;-;-;-;-;-;1;-;-;1
"352430 Jaboticabal";1;3;2;1;3;1;1;-;1;8;10;4;35
"352440 Jacareí";6;6;4;6;3;-;2;1;3;2;5;1;39
"352450 Jaci";-;-;2;1;-;2;-;-;-;-;-;-;5
"352470 Jaguariúna";1;3;2;-;-;-;2;1;1;10;5;3;28
"352480 Jales";3;-;3;2;1;1;2;8;6;1;2;2;31
"352490 Jambeiro";2;1;-;1;-;-;-;-;-;1;1;-;6
"352500 Jandira";1;1;3;3;-;-;-;1;1;1;1;2;14
"352510 Jardinópolis";1;1;1;-;-;-;1;1;1;5;1;4;16
"352520 Jarinu";-;-;-;-;1;-;-;-;-;-;-;-;1
"352530 Jaú";-;1;3;-;-;-;-;-;-;-;-;-;4
"352540 Jeriquara";-;-;-;1;-;-;-;-;-;-;-;-;1
"352560 João Ramalho";-;-;-;-;-;-;-;-;1;-;-;1;2
"352570 José Bonifácio";-;-;1;-;1;1;-;-;1;1;4;3;12
"352585 Jumirim";-;-;-;1;-;-;-;-;-;-;-;-;1
"352590 Jundiaí";9;3;9;1;2;-;1;3;4;11;8;10;61
"352600 Junqueirópolis";-;1;-;-;-;-;-;-;-;-;1;-;2
"352610 Juquiá";-;-;-;1;-;-;-;-;-;-;-;1;2
"352650 Lavínia";-;-;-;-;1;-;-;-;-;-;-;-;1
"352660 Lavrinhas";-;-;-;-;-;-;-;-;-;1;-;-;1
"352670 Leme";-;-;1;-;-;1;-;-;-;-;2;5;9
"352680 Lençóis Paulista";-;-;1;-;-;-;-;-;-;-;1;-;2
"352690 Limeira";2;1;1;7;3;6;1;1;-;2;2;1;27
"352700 Lindóia";-;-;1;-;-;-;-;-;-;-;1;2;4
"352710 Lins";2;-;1;1;-;-;-;1;1;4;6;4;20
"352720 Lorena";3;4;3;4;1;2;2;-;-;1;1;2;23
"352725 Lourdes";1;-;-;1;1;-;-;-;-;-;-;1;4
"352730 Louveira";-;1;-;-;-;-;-;1;-;-;-;-;2
"352760 Luís Antônio";-;-;-;-;2;-;-;1;2;-;-;-;5
"352770 Luiziânia";-;-;-;-;-;-;-;-;-;1;-;-;1
"352810 Macaubal";-;-;-;-;-;-;-;-;-;-;1;1;2
"352820 Macedônia";-;-;-;-;-;-;-;1;-;-;-;-;1
"352850 Mairiporã";-;-;-;-;1;-;-;-;-;-;-;2;3
"352880 Maracaí";1;-;-;-;-;-;-;1;-;1;1;-;4
"352885 Marapoama";-;-;-;-;-;-;-;-;-;-;1;-;1
"352900 Marília";6;4;3;-;2;1;-;1;7;12;17;14;67
"352920 Martinópolis";1;-;-;-;-;-;-;-;-;1;-;-;2
"352930 Matão";1;-;-;-;-;-;-;-;-;1;2;2;6
"352940 Mauá";1;4;3;3;-;2;-;-;-;2;-;2;17
"352950 Mendonça";1;-;-;-;-;-;-;-;-;-;-;-;1
"352960 Meridiano";-;-;1;1;1;1;-;-;-;-;-;-;4
"352970 Miguelópolis";-;-;2;-;-;-;-;-;-;-;-;-;2
"352990 Miracatu";-;-;1;-;1;-;-;-;-;-;-;-;2
"353010 Mirandópolis";3;-;13;4;4;1;-;-;2;5;8;2;42
"353020 Mirante do Paranapanema";1;-;-;-;-;-;1;-;-;1;6;1;10
"353030 Mirassol";6;11;30;53;36;21;17;1;6;2;-;-;183
"353040 Mirassolândia";-;1;-;-;-;-;-;-;2;-;1;1;5
"353050 Mococa";1;2;2;-;-;1;-;-;-;6;3;4;19
"353060 Mogi das Cruzes";3;5;9;1;3;1;3;2;1;8;3;4;43
"353070 Mogi Guaçu";2;5;3;2;3;-;-;2;2;4;3;2;28
"353080 Mogi Mirim";5;5;2;2;3;4;2;2;5;15;24;31;100
"353110 Mongaguá";-;-;-;-;-;-;-;-;-;-;2;1;3
"353130 Monte Alto";-;-;1;-;-;-;-;-;5;4;2;1;13
"353140 Monte Aprazível";-;2;-;-;1;-;-;1;-;-;-;-;4
"353150 Monte Azul Paulista";-;1;3;1;1;1;-;-;-;1;1;-;9
"353160 Monte Castelo";-;-;-;-;1;-;-;-;-;-;1;-;2
"353180 Monte Mor";-;1;-;-;-;-;-;-;-;1;-;-;2
"353190 Morro Agudo";-;1;-;-;-;-;-;1;1;1;-;1;5
"353200 Morungaba";-;-;-;1;-;-;-;-;2;-;-;-;3
"353205 Motuca";-;-;-;-;-;-;-;-;-;-;-;1;1
"353210 Murutinga do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"353240 Nazaré Paulista";-;1;-;-;-;-;-;-;-;-;-;-;1
"353250 Neves Paulista";-;-;-;-;-;3;2;1;-;1;-;1;8
"353260 Nhandeara";1;-;1;1;-;-;-;-;1;1;1;-;6
"353280 Nova Aliança";3;1;-;-;-;1;-;1;1;3;1;1;12
"353284 Nova Canaã Paulista";-;2;2;2;-;-;-;-;-;-;2;2;10
"353290 Nova Europa";-;-;-;-;-;-;-;-;-;-;3;2;5
"353300 Nova Granada";-;-;-;1;2;-;-;-;2;-;-;-;5
"353330 Nova Luzitânia";1;-;-;-;-;-;-;-;-;2;1;-;4
"353340 Nova Odessa";-;-;1;-;-;-;1;1;-;-;1;1;5
"353350 Novo Horizonte";-;3;6;-;2;-;-;-;-;-;6;4;21
"353390 Olímpia";1;1;1;-;4;-;2;1;4;7;-;3;24
"353410 Oriente";-;-;-;-;-;-;-;-;-;-;-;1;1
"353420 Orindiúva";-;-;-;-;-;-;-;-;2;-;-;-;2
"353430 Orlândia";1;1;2;1;1;-;-;-;-;3;-;-;9
"353440 Osasco";-;6;1;1;1;-;-;-;1;2;-;2;14
"353450 Oscar Bressane";-;-;-;-;-;-;-;-;1;-;-;-;1
"353460 Osvaldo Cruz";-;-;-;-;-;-;-;-;-;-;-;1;1
"353470 Ourinhos";-;1;1;-;-;-;-;2;3;3;2;1;13
"353475 Ouroeste";-;2;1;1;-;-;-;1;3;3;4;3;18
"353500 Palestina";-;1;-;1;1;1;-;1;-;-;-;-;5
"353510 Palmares Paulista";-;-;-;-;-;-;-;-;1;2;1;1;5
"353520 Palmeira d'Oeste";-;-;-;-;-;-;-;-;-;1;-;-;1
"353530 Palmital";-;-;1;-;-;-;-;1;-;1;1;-;4
"353550 Paraguaçu Paulista";-;1;-;-;-;-;-;-;-;7;13;3;24
"353580 Paranapanema";-;-;-;-;-;-;-;-;-;1;-;-;1
"353590 Paranapuã";-;-;1;-;-;-;-;-;-;4;2;-;7
"353600 Parapuã";-;-;-;-;-;-;-;-;-;1;-;-;1
"353620 Pariquera-Açu";4;-;1;-;1;-;-;1;-;-;-;-;7
"353630 Patrocínio Paulista";-;-;1;4;-;-;-;-;1;2;-;1;9
"353650 Paulínia";2;3;1;1;-;2;9;4;2;-;5;2;31
"353660 Paulo de Faria";2;-;-;1;1;-;2;-;-;4;1;3;14
"353710 Pedreira";1;-;-;1;-;1;1;1;1;2;-;3;11
"353715 Pedrinhas Paulista";-;-;-;-;-;-;-;-;-;2;-;1;3
"353720 Pedro de Toledo";-;2;-;-;1;-;-;-;-;1;-;-;4
"353730 Penápolis";-;1;3;2;2;3;5;4;11;10;2;1;44
"353740 Pereira Barreto";-;-;1;1;-;-;-;-;1;1;2;1;7
"353760 Peruíbe";3;1;-;-;-;-;-;-;-;2;1;-;7
"353770 Piacatu";-;-;-;-;-;-;-;-;-;-;1;-;1
"353790 Pilar do Sul";1;2;-;-;-;-;-;-;-;-;-;-;3
"353800 Pindamonhangaba";3;5;9;11;3;2;1;2;-;4;-;4;44
"353810 Pindorama";1;-;-;1;-;-;-;-;-;-;-;-;2
"353830 Piquerobi";-;-;-;1;-;-;-;-;-;-;-;-;1
"353860 Piracaia";-;1;-;-;-;-;-;-;-;-;-;-;1
"353870 Piracicaba";14;6;5;1;4;3;2;-;5;11;13;4;68
"353880 Piraju";-;-;-;-;-;-;-;-;-;-;1;-;1
"353890 Pirajuí";-;-;-;2;-;-;-;-;-;-;-;-;2
"353900 Pirangi";-;-;-;-;1;-;-;-;2;-;1;-;4
"353910 Pirapora do Bom Jesus";-;2;4;-;1;1;-;-;-;-;-;-;8
"353920 Pirapozinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"353930 Pirassununga";-;-;-;1;-;-;-;-;-;-;-;1;2
"353940 Piratininga";-;-;-;-;-;-;-;-;-;-;2;-;2
"353950 Pitangueiras";-;1;-;-;-;-;-;1;1;12;10;34;59
"353960 Planalto";-;-;-;2;-;-;-;-;-;-;-;1;3
"353970 Platina";-;-;-;1;2;-;-;-;-;-;-;-;3
"353980 Poá";3;-;1;1;-;-;-;-;-;2;2;-;9
"354000 Pompéia";-;-;-;-;-;-;-;-;-;-;1;-;1
"354020 Pontal";-;1;-;-;-;-;-;2;1;-;2;1;7
"354070 Porto Ferreira";4;4;1;1;-;-;1;-;1;1;11;9;33
"354075 Potim";-;-;2;1;-;-;-;-;-;1;4;1;9
"354080 Potirendaba";-;2;-;-;-;1;-;1;1;4;-;-;9
"354085 Pracinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"354090 Pradópolis";-;-;-;-;-;1;-;-;-;2;-;-;3
"354100 Praia Grande";25;21;40;18;9;4;5;6;6;8;5;6;153
"354120 Presidente Bernardes";-;-;-;-;-;-;-;-;-;-;-;1;1
"354130 Presidente Epitácio";1;-;1;-;1;-;-;-;-;1;1;-;5
"354140 Presidente Prudente";2;3;3;2;-;-;1;2;-;4;5;7;29
"354150 Presidente Venceslau";-;-;3;2;-;-;-;-;-;-;-;-;5
"354170 Quatá";-;-;-;-;-;-;-;1;-;-;-;-;1
"354190 Queluz";-;-;-;-;-;-;-;-;-;-;-;1;1
"354220 Rancharia";-;1;-;-;1;-;-;-;1;2;-;-;5
"354240 Regente Feijó";-;-;-;-;-;-;-;-;-;-;3;5;8
"354260 Registro";4;3;1;-;1;-;-;-;-;-;-;1;10
"354320 Ribeirão do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"354323 Ribeirão dos Índios";-;-;-;-;1;1;-;-;-;-;-;-;2
"354330 Ribeirão Pires";-;1;2;-;3;-;-;-;-;-;2;-;8
"354340 Ribeirão Preto";22;17;21;9;15;2;11;24;43;50;43;30;287
"354360 Rifaina";-;1;1;2;-;-;-;-;1;-;2;1;8
"354370 Rincão";-;1;-;-;-;-;-;-;-;-;-;-;1
"354380 Rinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"354390 Rio Claro";1;1;5;2;1;-;2;-;3;-;-;3;18
"354400 Rio das Pedras";-;-;-;-;-;-;-;-;-;-;1;1;2
"354420 Riolândia";1;-;4;2;-;-;-;-;-;-;1;1;9
"354425 Rosana";2;-;-;1;-;-;-;-;-;1;-;-;4
"354450 Rubinéia";-;-;-;-;-;1;-;1;-;1;2;1;6
"354480 Sales";-;-;-;-;1;-;-;-;7;1;-;-;9
"354490 Sales Oliveira";-;1;1;-;4;1;-;-;5;4;5;1;22
"354500 Salesópolis";1;1;-;-;-;-;-;-;-;-;-;-;2
"354520 Salto";-;-;2;2;1;1;-;-;1;-;2;2;11
"354530 Salto de Pirapora";-;-;-;-;1;-;-;-;-;-;-;-;1
"354560 Santa Adélia";1;-;-;-;-;-;-;-;1;-;1;-;3
"354570 Santa Albertina";-;-;1;-;-;-;-;-;-;-;-;-;1
"354580 Santa Bárbara d'Oeste";-;1;4;4;-;-;1;1;4;11;-;1;27
"354600 Santa Branca";-;1;1;-;1;-;-;-;-;1;-;1;5
"354630 Santa Cruz das Palmeiras";1;1;1;1;-;-;3;2;1;2;5;2;19
"354640 Santa Cruz do Rio Pardo";-;-;-;-;-;-;-;-;1;-;-;2;3
"354650 Santa Ernestina";-;-;-;-;-;-;-;-;-;1;1;-;2
"354660 Santa Fé do Sul";-;1;1;-;-;-;1;-;1;-;-;-;4
"354670 Santa Gertrudes";-;-;1;-;-;-;-;-;-;-;-;-;1
"354680 Santa Isabel";-;-;1;1;2;1;-;-;-;2;-;3;10
"354690 Santa Lúcia";2;1;-;-;-;-;-;-;-;-;-;1;4
"354740 Santa Rita d'Oeste";-;-;-;-;-;-;-;-;-;1;-;-;1
"354750 Santa Rita do Passa Quatro";1;-;-;-;-;-;-;-;3;4;1;1;10
"354760 Santa Rosa de Viterbo";7;-;3;1;-;-;-;-;3;4;2;-;20
"354765 Santa Salete";-;-;-;-;-;-;-;-;-;-;-;1;1
"354730 Santana de Parnaíba";3;2;2;2;2;1;-;-;-;3;2;-;17
"354770 Santo Anastácio";-;-;1;3;-;-;-;-;-;1;2;1;8
"354780 Santo André";-;3;3;6;3;1;6;2;2;2;6;4;38
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-;-;-;-;1;-;1
"354800 Santo Antônio de Posse";1;6;3;-;-;-;1;-;-;3;5;6;25
"354810 Santo Antônio do Jardim";-;1;1;-;1;-;-;-;-;-;-;-;3
"354830 Santo Expedito";-;-;-;-;-;-;-;-;-;-;-;1;1
"354850 Santos";70;61;75;27;23;22;16;21;22;20;26;37;420
"354860 São Bento do Sapucaí";-;-;-;-;-;-;-;-;-;-;-;1;1
"354870 São Bernardo do Campo";11;14;11;7;16;14;2;4;3;8;11;7;108
"354880 São Caetano do Sul";2;1;4;2;1;-;1;-;1;1;2;4;19
"354890 São Carlos";9;3;1;4;1;-;1;-;7;8;2;-;36
"354900 São Francisco";-;-;-;-;-;-;-;1;-;-;-;-;1
"354910 São João da Boa Vista";-;1;2;-;-;1;-;-;1;1;1;1;8
"354920 São João das Duas Pontes";-;-;1;-;-;-;-;-;-;1;-;-;2
"354925 São João de Iracema";-;-;4;-;-;-;-;-;-;-;-;-;4
"354940 São Joaquim da Barra";11;6;8;3;6;1;-;1;-;2;2;-;40
"354950 São José da Bela Vista";-;-;-;2;-;-;1;-;-;-;-;-;3
"354970 São José do Rio Pardo";1;-;-;1;-;-;-;1;1;2;7;-;13
"354980 São José do Rio Preto";156;143;109;77;48;36;24;43;50;47;33;49;815
"354990 São José dos Campos";50;80;76;84;66;24;10;20;14;19;23;47;513
"354995 São Lourenço da Serra";-;1;-;-;-;-;-;-;-;-;-;-;1
"355020 São Miguel Arcanjo";-;1;-;-;-;-;-;-;-;1;-;-;2
"355030 São Paulo";97;51;69;133;90;83;66;48;45;101;133;154;1070
"355040 São Pedro";1;-;-;-;-;-;-;-;-;-;-;-;1
"355060 São Roque";1;-;-;-;-;-;-;1;-;-;-;2;4
"355070 São Sebastião";1;2;2;5;-;2;1;1;2;-;-;5;21
"355080 São Sebastião da Grama";-;-;-;-;-;-;-;-;-;2;12;3;17
"355090 São Simão";1;-;-;1;-;-;-;1;6;2;1;-;12
"355100 São Vicente";1;3;1;2;4;1;-;3;2;5;4;6;32
"355140 Serra Azul";-;1;-;-;-;-;-;-;1;1;-;-;3
"355160 Serra Negra";-;-;-;-;-;-;-;-;1;-;-;-;1
"355150 Serrana";2;4;3;1;-;-;-;-;-;2;1;-;13
"355170 Sertãozinho";2;2;-;1;-;-;1;-;-;1;-;-;7
"355180 Sete Barras";-;3;1;17;5;-;-;-;1;1;-;-;28
"355190 Severínia";-;-;-;-;-;2;-;-;-;-;-;1;3
"355200 Silveiras";1;-;-;-;-;-;-;-;-;-;-;-;1
"355220 Sorocaba";12;9;16;5;1;1;2;6;7;6;12;5;82
"355230 Sud Mennucci";-;1;-;-;-;-;-;-;2;3;1;-;7
"355240 Sumaré";-;3;9;4;-;2;3;11;5;9;1;1;48
"355250 Suzano";1;-;2;-;-;1;1;-;-;3;1;1;10
"355260 Tabapuã";1;-;-;1;-;-;-;-;-;-;3;2;7
"355270 Tabatinga";-;-;1;-;-;-;-;-;-;2;-;1;4
"355280 Taboão da Serra";5;2;1;1;2;1;1;-;3;-;1;1;18
"355290 Taciba";-;1;1;-;-;1;-;-;-;-;-;-;3
"355310 Taiaçu";1;1;2;10;6;3;1;-;-;-;-;-;24
"355320 Taiúva";-;-;-;-;-;-;-;-;1;-;-;1;2
"355330 Tambaú";-;-;1;-;2;1;-;-;-;-;4;-;8
"355340 Tanabi";-;-;-;1;4;1;-;-;3;2;-;-;11
"355360 Tapiratiba";-;-;-;-;-;-;-;-;-;4;1;1;6
"355370 Taquaritinga";1;4;-;-;1;-;-;-;1;2;1;6;16
"355395 Tarumã";1;-;-;-;-;-;-;-;-;-;-;-;1
"355400 Tatuí";3;-;1;-;-;1;1;-;-;-;1;-;7
"355410 Taubaté";13;18;25;11;10;6;4;3;8;11;8;8;125
"355430 Teodoro Sampaio";-;2;1;-;1;1;-;-;1;3;1;1;11
"355440 Terra Roxa";-;-;-;-;-;-;-;-;-;-;1;1;2
"355450 Tietê";2;-;-;-;-;-;-;-;-;-;-;1;3
"355480 Tremembé";-;-;-;-;-;-;-;-;-;-;2;-;2
"355490 Três Fronteiras";1;-;-;-;-;-;-;1;-;-;-;-;2
"355500 Tupã";-;1;3;-;-;-;-;1;1;-;-;-;6
"355510 Tupi Paulista";-;-;-;-;-;-;-;-;-;1;-;-;1
"355520 Turiúba";-;1;-;-;-;-;-;-;-;-;-;-;1
"355535 Ubarana";-;1;1;-;-;-;-;-;-;-;-;-;2
"355540 Ubatuba";4;6;23;28;26;14;5;1;2;2;-;1;112
"355550 Ubirajara";-;-;-;-;-;-;-;-;1;-;-;1;2
"355560 Uchoa";-;-;-;-;-;-;-;-;1;-;-;-;1
"355570 União Paulista";-;-;-;-;2;-;-;-;1;-;-;-;3
"355580 Urânia";-;-;-;-;1;-;1;-;3;1;1;4;11
"355600 Urupês";-;-;-;-;-;-;-;-;-;1;2;1;4
"355610 Valentim Gentil";1;-;1;-;1;-;-;-;-;-;-;1;4
"355620 Valinhos";-;-;3;-;1;-;-;-;1;3;1;3;12
"355630 Valparaíso";-;-;-;-;-;-;-;-;-;1;-;-;1
"355640 Vargem Grande do Sul";1;-;2;-;-;-;-;-;1;3;-;-;7
"355645 Vargem Grande Paulista";-;1;-;-;-;-;-;-;-;-;-;-;1
"355650 Várzea Paulista";-;-;-;-;1;-;-;-;-;-;-;-;1
"355670 Vinhedo";2;-;1;1;1;1;-;1;-;-;-;2;9
"355680 Viradouro";-;-;-;-;-;-;-;-;-;2;-;-;2
"355690 Vista Alegre do Alto";-;-;-;-;-;-;-;-;-;1;-;-;1
"355695 Vitória Brasil";-;-;-;-;-;-;-;-;-;3;1;-;4
"355700 Votorantim";-;-;-;-;-;-;-;2;-;-;-;-;2
"355710 Votuporanga";1;5;4;6;6;3;1;1;-;7;8;6;48
"355715 Zacarias";-;-;-;-;-;-;-;-;-;2;-;-;2
"412862 Alto Paraíso";-;-;2;-;-;-;-;-;-;-;-;-;2
"410050 Altônia";-;-;-;-;-;-;-;-;-;-;-;1;1
"410080 Alvorada do Sul";1;5;7;21;15;6;-;-;1;3;1;-;60
"410090 Amaporã";-;-;-;-;-;-;-;-;-;1;-;-;1
"410100 Ampére";-;-;2;-;1;-;-;-;-;-;-;-;3
"410110 Andirá";-;-;-;-;-;-;-;-;-;-;-;1;1
"410115 Ângulo";-;-;1;-;-;-;-;-;-;1;-;-;2
"410120 Antonina";-;1;-;-;-;-;-;-;-;-;-;-;1
"410140 Apucarana";1;-;-;-;-;-;1;-;-;-;1;-;3
"410150 Arapongas";1;-;2;4;-;-;1;-;-;-;1;-;9
"410180 Araucária";-;-;-;-;-;-;-;-;1;-;-;-;1
"410190 Assaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"410200 Assis Chateaubriand";1;-;1;-;-;-;-;-;1;2;-;1;6
"410220 Atalaia";-;-;1;2;-;-;-;-;-;-;-;1;4
"410240 Bandeirantes";-;-;-;-;-;-;-;-;-;-;1;-;1
"410270 Barra do Jacaré";-;-;-;-;-;-;-;-;-;-;1;-;1
"410280 Bela Vista do Paraíso";31;32;4;1;2;3;2;2;3;4;1;-;85
"410300 Boa Esperança";-;-;-;1;-;-;-;-;-;-;-;-;1
"410304 Boa Ventura de São Roque";-;1;-;-;-;-;-;-;-;-;-;-;1
"410305 Boa Vista da Aparecida";1;-;1;-;1;-;-;-;-;-;-;1;4
"410310 Bocaiúva do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"410330 Borrazópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"410345 Cafelândia";-;-;2;1;-;1;-;-;1;1;1;4;11
"410347 Cafezal do Sul";-;-;-;-;-;-;-;-;-;-;4;2;6
"410370 Cambé";2;4;1;2;-;-;-;1;1;3;14;4;32
"410400 Campina Grande do Sul";-;-;-;1;-;-;-;-;-;1;-;-;2
"410420 Campo Largo";5;1;-;-;-;-;-;-;-;-;-;-;6
"410425 Campo Magro";-;-;-;-;-;-;-;-;2;-;-;-;2
"410450 Capanema";2;-;-;-;-;-;-;-;1;-;-;-;3
"410460 Capitão Leônidas Marques";4;1;-;-;-;-;-;-;-;-;-;1;6
"410470 Carlópolis";-;1;-;-;-;-;-;-;1;-;-;-;2
"410480 Cascavel";50;20;30;20;18;13;6;3;23;11;9;17;220
"410500 Catanduvas";1;-;-;-;-;-;-;-;-;-;-;-;1
"410510 Centenário do Sul";15;27;6;-;1;-;-;-;3;5;-;5;62
"410530 Céu Azul";-;-;-;-;-;-;-;-;-;1;-;-;1
"410550 Cianorte";-;-;-;-;-;1;-;-;-;-;1;1;3
"410560 Cidade Gaúcha";-;-;-;-;-;-;-;-;-;-;-;1;1
"410580 Colombo";-;-;-;-;-;-;-;-;-;-;-;1;1
"410600 Congonhinhas";-;-;2;-;-;-;-;-;-;-;-;-;2
"410630 Corbélia";4;4;1;2;4;5;-;-;2;-;4;5;31
"410640 Cornélio Procópio";-;1;-;-;-;-;-;-;-;-;-;-;1
"410655 Corumbataí do Sul";-;-;-;-;-;-;-;-;1;-;1;-;2
"410690 Curitiba";32;7;9;4;8;5;1;3;7;5;1;7;89
"410720 Dois Vizinhos";1;1;-;-;1;-;-;-;-;-;-;-;3
"410740 Enéas Marques";-;-;-;-;-;-;-;-;-;-;1;-;1
"410753 Entre Rios do Oeste";1;1;-;1;1;-;-;1;-;-;2;-;7
"410760 Faxinal";-;-;-;-;-;1;-;-;-;-;-;-;1
"410770 Fênix";5;-;1;2;-;-;-;-;-;-;-;-;8
"410780 Floraí";1;-;-;-;-;-;-;1;-;-;-;-;2
"410790 Floresta";-;-;-;-;-;-;-;-;-;-;-;1;1
