DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2019
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"320200 Dores do Rio Preto";-;-;-;1;-;-;-;1;-;-;-;-;2
"320210 Ecoporanga";2;3;3;8;20;82;35;5;4;6;7;10;185
"320220 Fundão";7;3;14;5;23;12;2;6;1;2;-;-;75
"320225 Governador Lindenberg";-;-;-;-;2;-;-;1;-;-;-;-;3
"320230 Guaçuí";73;18;13;28;61;54;19;11;5;6;-;4;292
"320240 Guarapari";5;19;27;101;357;423;182;56;32;18;7;11;1238
"320245 Ibatiba";2;37;172;192;40;11;4;1;1;-;1;-;461
"320250 Ibiraçu";-;2;2;3;19;22;7;3;-;1;-;-;59
"320255 Ibitirama";2;5;-;5;5;-;-;-;-;-;-;-;17
"320260 Iconha";-;1;-;1;3;14;5;2;-;-;2;-;28
"320265 Irupi";1;6;23;61;20;21;6;-;-;-;2;-;140
"320270 Itaguaçu";40;21;4;14;111;39;12;17;5;-;-;-;263
"320280 Itapemirim";3;4;10;41;168;127;74;35;14;9;5;3;493
"320290 Itarana";-;2;1;3;1;2;1;-;-;-;-;-;10
"320300 Iúna";6;31;516;337;56;19;5;-;1;1;-;1;973
"320305 Jaguaré";1;6;2;3;8;22;30;16;9;-;3;3;103
"320310 Jerônimo Monteiro";1;20;43;130;183;122;41;7;-;-;1;2;550
"320313 João Neiva";9;14;12;33;64;132;50;28;17;8;4;8;379
"320316 Laranja da Terra";9;9;1;7;-;1;-;2;-;1;2;2;34
"320320 Linhares";203;185;177;247;548;741;706;468;226;163;151;250;4065
"320330 Mantenópolis";-;-;-;37;197;150;43;7;1;-;-;-;435
"320332 Marataízes";-;-;5;8;37;130;110;39;13;6;-;1;349
"320334 Marechal Floriano";-;1;-;1;4;1;4;3;1;1;-;1;17
"320335 Marilândia";1;1;1;-;2;2;2;1;-;1;-;1;12
"320340 Mimoso do Sul";-;1;2;18;1;4;-;-;-;-;-;1;27
"320350 Montanha";1;31;64;95;123;97;75;13;3;3;2;4;511
"320360 Mucurici";5;24;31;39;34;31;27;14;9;4;3;1;222
"320370 Muniz Freire";-;-;-;6;6;3;1;-;-;-;-;-;16
"320380 Muqui";3;3;6;15;33;41;21;13;7;1;1;-;144
"320390 Nova Venécia";1;2;6;29;27;30;24;13;9;3;2;12;158
"320400 Pancas";-;-;1;16;15;2;16;-;-;1;-;-;51
"320405 Pedro Canário";10;18;12;33;182;196;174;67;18;2;7;5;724
"320410 Pinheiros";-;-;1;13;88;271;188;40;5;-;-;5;611
"320420 Piúma";1;1;14;28;38;24;10;5;2;2;2;-;127
"320425 Ponto Belo";4;41;73;116;55;25;84;13;1;4;2;3;421
"320430 Presidente Kennedy";-;-;4;6;7;3;6;1;-;2;2;-;31
"320435 Rio Bananal";4;3;1;-;-;5;3;1;-;-;-;-;17
"320440 Rio Novo do Sul";-;1;-;4;9;19;13;3;2;1;-;-;52
"320450 Santa Leopoldina";-;-;-;-;-;5;1;-;-;-;-;-;6
"320455 Santa Maria de Jetibá";3;-;-;3;8;7;5;1;1;-;1;2;31
"320460 Santa Teresa";5;4;3;33;23;37;14;7;3;11;-;-;140
"320465 São Domingos do Norte";-;-;1;2;-;2;2;4;-;-;-;1;12
"320470 São Gabriel da Palha";2;9;5;10;3;6;22;14;10;6;7;18;112
"320480 São José do Calçado";2;-;-;-;3;1;1;1;2;-;-;1;11
"320490 São Mateus";174;267;287;231;423;366;247;116;56;25;25;14;2231
"320495 São Roque do Canaã";-;1;-;2;30;42;6;1;-;1;-;-;83
"320500 Serra";1000;1384;1924;2693;3396;2722;1842;522;273;285;261;329;16631
"320501 Sooretama";59;30;13;8;11;8;6;4;-;-;2;22;163
"320503 Vargem Alta";-;-;2;3;6;5;1;1;1;1;-;-;20
"320506 Venda Nova do Imigrante";1;-;3;6;6;4;4;2;-;1;-;1;28
"320510 Viana";28;79;146;151;137;111;69;27;32;6;2;7;795
"320515 Vila Pavão";5;1;-;1;-;4;4;-;-;-;-;-;15
"320517 Vila Valério";-;2;7;-;8;6;6;1;9;-;4;2;45
"320520 Vila Velha";428;527;703;776;996;1297;972;438;278;233;180;127;6955
"320530 Vitória";356;342;623;1041;1674;1402;947;411;277;316;372;860;8621
"330010 Angra dos Reis";13;12;31;254;359;121;37;15;3;-;-;2;847
"330015 Aperibé";1;-;2;-;-;1;1;2;1;-;1;2;11
"330020 Araruama";3;1;14;23;35;29;15;6;1;1;5;3;136
"330023 Armação dos Búzios";-;-;-;50;66;8;8;2;-;2;-;-;136
"330025 Arraial do Cabo";1;2;2;9;19;5;3;2;2;-;2;-;47
"330030 Barra do Piraí";1;7;49;74;35;19;10;4;2;2;-;-;203
"330040 Barra Mansa";-;2;16;68;97;31;17;-;-;3;3;1;238
"330045 Belford Roxo";85;91;3;41;120;2;4;-;-;1;2;4;353
"330050 Bom Jardim";-;-;-;13;25;2;1;2;-;-;-;-;43
"330060 Bom Jesus do Itabapoana";10;44;69;35;153;27;5;-;-;-;2;1;346
"330070 Cabo Frio";1;3;2;93;63;66;23;9;1;1;13;2;277
"330080 Cachoeiras de Macacu";-;-;2;-;-;-;-;-;-;-;-;-;2
"330090 Cambuci";-;-;-;-;5;1;-;-;-;-;-;-;6
"330100 Campos dos Goytacazes";3;9;8;35;10;5;2;-;-;1;2;2;77
"330110 Cantagalo";-;-;1;-;6;-;-;-;-;-;-;-;7
"330093 Carapebus";-;-;-;12;4;4;-;-;-;-;-;-;20
"330115 Cardoso Moreira";-;-;1;-;5;3;4;1;2;-;1;1;18
"330120 Carmo";-;-;-;1;4;1;-;-;-;-;-;-;6
"330130 Casimiro de Abreu";-;2;3;22;17;1;4;3;-;8;11;-;71
"330095 Comendador Levy Gasparian";-;-;-;1;-;-;-;-;-;-;-;-;1
"330140 Conceição de Macabu";-;-;-;48;8;1;-;-;-;-;-;-;57
"330150 Cordeiro";-;-;-;-;3;-;-;-;-;-;-;-;3
"330160 Duas Barras";1;-;-;1;-;2;-;-;-;-;-;-;4
"330170 Duque de Caxias";25;24;37;121;174;106;94;21;70;10;37;15;734
"330180 Engenheiro Paulo de Frontin";-;-;1;1;1;1;-;-;-;-;-;-;4
"330185 Guapimirim";-;1;2;5;1;-;1;-;-;-;-;-;10
"330187 Iguaba Grande";-;-;-;-;1;-;8;5;7;4;3;2;30
"330190 Itaboraí";31;31;85;98;123;89;49;30;30;25;64;91;746
"330200 Itaguaí";5;-;3;1;10;8;6;-;-;-;-;-;33
"330205 Italva";-;2;-;2;3;3;4;4;2;-;-;-;20
"330210 Itaocara";-;1;-;-;1;-;-;5;-;-;-;-;7
"330220 Itaperuna";159;44;8;14;3;6;5;2;1;3;-;-;245
"330225 Itatiaia";-;2;4;6;20;8;5;2;-;-;-;2;49
"330227 Japeri";3;4;13;11;8;8;41;11;9;2;1;1;112
"330230 Laje do Muriaé";-;-;-;2;3;-;-;-;-;-;-;-;5
"330240 Macaé";7;16;21;18;59;17;51;14;4;3;1;7;218
"330250 Magé";23;14;10;2;5;6;2;1;-;-;1;-;64
"330260 Mangaratiba";1;1;6;10;26;22;2;4;-;1;1;1;75
"330270 Maricá";5;5;1;8;13;8;12;2;3;3;12;6;78
"330280 Mendes";-;-;2;1;4;2;-;-;-;-;-;-;9
"330285 Mesquita";2;-;1;5;3;1;1;1;-;-;1;-;15
"330290 Miguel Pereira";-;2;1;11;11;3;2;-;-;-;-;-;30
"330300 Miracema";3;9;6;266;446;7;-;-;-;-;-;-;737
"330310 Natividade";3;-;7;28;21;16;13;7;-;1;-;2;98
"330320 Nilópolis";2;-;4;2;1;2;-;-;1;-;-;-;12
"330330 Niterói";29;13;18;53;114;39;29;19;16;15;15;14;374
"330340 Nova Friburgo";2;1;2;1;5;4;2;-;-;-;-;-;17
"330350 Nova Iguaçu";4;2;4;31;21;6;4;2;-;1;2;1;78
"330360 Paracambi";-;-;-;4;4;1;1;-;-;-;-;-;10
"330370 Paraíba do Sul";-;4;11;10;8;2;-;-;-;1;-;-;36
"330380 Paraty";2;1;3;14;11;11;5;-;-;-;-;1;48
"330385 Paty do Alferes";-;-;5;7;38;14;9;1;-;-;1;1;76
"330390 Petrópolis";53;24;41;25;24;8;6;1;4;3;1;1;191
"330395 Pinheiral";-;-;2;24;35;21;6;3;1;-;1;-;93
"330400 Piraí";16;15;42;34;90;50;16;5;17;11;16;17;329
"330410 Porciúncula";2;2;13;28;59;21;6;1;-;-;-;-;132
"330411 Porto Real";-;-;3;16;1;-;-;-;-;-;1;-;21
"330412 Quatis";-;-;1;8;44;1;1;1;-;1;1;-;58
"330414 Queimados";-;-;3;8;5;4;1;-;1;2;-;-;24
"330415 Quissamã";-;1;-;-;4;2;2;1;-;1;-;-;11
"330420 Resende";7;8;29;79;212;55;17;6;10;7;4;5;439
"330430 Rio Bonito";1;1;1;4;9;-;2;-;-;1;1;-;20
"330440 Rio Claro";-;-;-;-;2;-;-;-;-;-;1;-;3
"330450 Rio das Flores";-;-;7;5;3;-;2;1;1;-;-;1;20
"330452 Rio das Ostras";11;17;22;44;69;44;14;6;4;-;4;2;237
"330455 Rio de Janeiro";677;549;1492;4265;5966;2592;1127;459;274;234;210;215;18060
"330470 Santo Antônio de Pádua";1;1;-;-;16;2;3;2;-;-;1;1;27
"330480 São Fidélis";-;-;-;1;-;-;2;-;-;-;-;-;3
"330475 São Francisco de Itabapoana";18;15;22;51;250;397;82;5;1;2;3;10;856
"330490 São Gonçalo";40;28;37;121;196;106;26;40;45;36;29;59;763
"330500 São João da Barra";-;27;1;-;1;2;3;-;-;-;-;-;34
"330510 São João de Meriti";2;8;4;22;82;22;1;3;1;-;-;-;145
"330513 São José de Ubá";-;-;-;11;23;-;-;-;-;-;1;-;35
"330515 São José do Vale do Rio Preto";-;2;-;-;-;-;-;-;-;-;-;-;2
"330520 São Pedro da Aldeia";2;4;8;29;111;38;26;7;5;3;-;-;233
"330530 São Sebastião do Alto";-;-;-;-;-;-;-;-;-;1;-;-;1
"330540 Sapucaia";-;-;-;1;-;-;-;-;-;-;-;-;1
"330550 Saquarema";3;1;-;4;6;7;2;1;-;2;1;2;29
"330555 Seropédica";39;26;16;6;1;9;16;2;2;1;2;1;121
"330560 Silva Jardim";-;-;-;1;3;6;-;-;-;-;-;-;10
"330575 Tanguá";4;1;6;1;1;1;-;-;-;-;-;4;18
"330580 Teresópolis";1;3;6;8;2;-;1;-;1;-;1;-;23
"330600 Três Rios";27;23;15;6;11;2;-;-;-;-;-;1;85
"330610 Valença";-;-;1;8;5;9;2;1;-;-;1;3;30
"330615 Varre-Sai";1;3;20;-;5;-;1;-;-;-;-;-;30
"330620 Vassouras";58;30;17;19;51;46;23;12;6;6;6;6;280
"330630 Volta Redonda";18;43;661;922;786;240;80;8;8;13;8;13;2800
"350010 Adamantina";-;22;50;293;828;502;247;86;23;16;8;6;2081
"350020 Adolfo";36;24;14;8;6;9;6;-;-;1;-;-;104
"350030 Aguaí";-;32;90;190;151;51;25;5;11;7;3;7;572
"350040 Águas da Prata";-;3;17;2;2;-;1;-;-;-;-;-;25
"350050 Águas de Lindóia";1;-;9;9;12;-;-;-;-;1;1;-;33
"350055 Águas de Santa Bárbara";-;-;2;4;3;3;-;-;-;-;-;-;12
"350060 Águas de São Pedro";-;-;-;4;3;1;-;-;1;-;-;-;9
"350070 Agudos";244;747;209;119;97;6;4;2;1;2;5;3;1439
"350080 Alfredo Marcondes";-;-;-;1;7;4;1;2;4;3;1;3;26
"350090 Altair";4;9;4;17;12;11;5;-;-;-;-;-;62
"350100 Altinópolis";-;1;3;5;10;1;-;-;-;-;-;-;20
"350110 Alto Alegre";-;1;1;6;22;13;5;-;-;1;-;-;49
"350115 Alumínio";-;-;1;5;-;1;1;-;-;-;1;-;9
"350120 Álvares Florence";2;4;6;13;14;6;3;1;-;-;3;-;52
"350130 Álvares Machado";-;20;57;28;37;22;18;5;1;4;1;2;195
"350140 Álvaro de Carvalho";-;2;2;4;25;12;4;-;-;-;-;1;50
"350150 Alvinlândia";2;-;-;-;-;-;-;-;-;-;-;-;2
"350160 Americana";10;66;598;1528;2405;522;79;8;2;5;14;8;5245
"350170 Américo Brasiliense";90;442;674;830;537;29;12;7;5;2;5;2;2635
"350180 Américo de Campos";1;5;8;8;21;28;15;14;9;30;83;109;331
"350190 Amparo";3;27;129;130;62;12;11;4;1;4;2;3;388
"350200 Analândia";-;2;6;3;1;2;2;-;1;-;-;-;17
"350210 Andradina";1628;766;628;823;645;235;71;23;23;12;36;99;4989
"350220 Angatuba";2;-;2;-;2;-;-;1;-;-;-;-;7
"350230 Anhembi";-;-;1;1;3;-;2;-;-;1;-;-;8
"350240 Anhumas";-;-;-;-;1;-;-;-;1;4;-;-;6
"350250 Aparecida";-;-;12;12;30;5;-;2;3;1;31;71;167
"350260 Aparecida d'Oeste";1;3;31;9;10;2;3;-;-;-;1;-;60
"350270 Apiaí";-;-;1;3;1;-;-;-;1;-;-;-;6
"350275 Araçariguama";-;-;4;1;13;5;4;-;-;-;2;-;29
"350280 Araçatuba";62;374;961;1701;3031;1305;322;86;16;21;19;44;7942
"350290 Araçoiaba da Serra";-;-;-;-;-;-;-;-;-;-;-;1;1
"350300 Aramina";186;63;3;6;-;-;-;-;-;-;-;-;258
"350310 Arandu";-;-;-;-;4;1;-;-;-;-;-;-;5
"350315 Arapeí";-;-;-;1;-;-;-;-;-;-;-;-;1
"350320 Araraquara";2118;7558;6933;4774;1889;294;77;54;28;23;26;84;23858
"350330 Araras";6;6;43;169;270;105;36;6;6;4;2;7;660
"350335 Arco-Íris";-;1;2;6;19;2;5;-;1;1;-;-;37
"350340 Arealva";2;8;27;100;51;15;2;-;-;-;-;-;205
"350350 Areias";-;-;1;3;-;2;-;-;-;-;-;-;6
"350360 Areiópolis";-;-;1;7;5;-;-;-;-;-;-;-;13
"350370 Ariranha";1;1;-;6;17;8;2;1;1;-;-;5;42
"350380 Artur Nogueira";-;4;8;17;60;27;5;3;1;2;4;1;132
"350390 Arujá";26;56;85;165;331;128;29;5;5;6;8;14;858
"350395 Aspásia";-;1;5;1;4;-;4;1;-;2;1;-;19
"350400 Assis";12;58;274;797;1032;299;84;47;7;3;9;14;2636
"350410 Atibaia";5;16;48;103;134;66;23;26;10;14;11;12;468
"350420 Auriflama";1;14;80;296;188;9;9;2;-;-;1;-;600
"350430 Avaí";-;33;57;23;2;-;-;-;-;-;-;-;115
"350440 Avanhandava";7;38;36;29;13;1;1;3;-;-;-;-;128
"350450 Avaré";1;2;4;8;6;2;-;-;-;-;-;-;23
"350460 Bady Bassitt";70;203;163;219;222;36;13;1;1;3;-;-;931
"350470 Balbinos";-;2;2;15;13;13;3;1;-;-;-;-;49
"350480 Bálsamo";44;65;32;92;43;11;3;-;-;-;1;-;291
"350490 Bananal";-;-;-;5;16;2;2;-;-;-;-;-;25
"350510 Barbosa";-;-;27;75;63;18;9;4;-;-;-;-;196
"350520 Bariri";-;6;20;78;51;11;2;-;-;3;2;1;174
"350530 Barra Bonita";-;15;31;47;44;12;-;-;-;-;1;-;150
"350550 Barretos";836;1099;1020;1507;922;153;41;7;9;19;12;17;5642
"350560 Barrinha";7;9;69;407;355;71;25;6;4;2;1;2;958
"350570 Barueri";2;7;43;194;339;91;19;7;3;5;4;5;719
"350580 Bastos";1;1;6;41;175;78;40;4;2;-;2;9;359
"350590 Batatais";9;82;74;200;153;34;9;-;2;-;-;-;563
"350600 Bauru";2601;6252;8886;6229;1780;331;78;25;299;349;55;55;26940
"350610 Bebedouro";16;81;102;226;203;35;8;45;60;-;1;-;777
"350620 Bento de Abreu";1;-;-;5;6;2;1;-;4;2;-;-;21
"350630 Bernardino de Campos";1;19;34;7;1;-;-;-;-;-;-;-;62
"350635 Bertioga";7;2;8;24;5;9;11;2;-;2;-;-;70
"350640 Bilac";167;349;87;64;88;11;2;1;-;-;-;-;769
"350650 Birigui";87;407;1396;2726;2224;982;124;24;12;1;10;13;8006
"350660 Biritiba-Mirim";1;-;-;15;91;15;5;1;-;-;-;4;132
"350670 Boa Esperança do Sul";-;18;53;148;141;21;13;1;-;2;-;1;398
"350680 Bocaina";-;1;7;35;55;13;1;-;-;5;4;-;121
"350690 Bofete";-;-;-;-;-;-;1;-;-;-;-;-;1
"350700 Boituva";3;2;43;83;127;18;8;3;1;1;1;1;291
"350710 Bom Jesus dos Perdões";-;-;1;-;4;-;-;-;-;-;-;1;6
"350720 Borá";-;-;1;4;-;-;-;-;-;-;-;-;5
"350730 Boracéia";-;-;2;6;11;5;2;-;-;-;-;-;26
"350740 Borborema";1;7;52;278;234;33;8;-;-;-;6;2;621
"350745 Borebi";3;11;47;12;1;-;-;-;-;-;-;-;74
"350750 Botucatu";7;5;35;40;40;12;-;1;1;2;-;2;145
"350760 Bragança Paulista";5;2;7;10;22;13;5;3;2;4;6;3;82
"350770 Braúna";-;5;6;22;21;17;8;1;-;-;1;-;81
"350775 Brejo Alegre";1;-;5;4;1;-;-;1;-;-;-;-;12
"350780 Brodowski";99;325;202;222;205;25;6;1;-;2;-;2;1089
"350790 Brotas";2;15;79;158;7;-;-;-;-;-;-;3;264
"350800 Buri";-;2;1;14;24;5;1;-;-;-;-;-;47
"350810 Buritama";3;16;62;101;223;190;84;31;25;14;19;17;785
"350820 Buritizal";43;99;11;8;4;-;-;-;-;1;3;4;173
"350830 Cabrália Paulista";-;-;6;7;13;1;-;-;-;-;-;-;27
"350840 Cabreúva";3;1;4;6;16;8;2;1;1;2;-;-;44
"350850 Caçapava";-;5;43;330;339;113;31;3;3;2;3;1;873
"350860 Cachoeira Paulista";1;2;7;31;40;33;13;1;4;1;7;6;146
"350870 Caconde";-;-;1;1;1;3;1;-;-;-;-;-;7
"350880 Cafelândia";-;11;16;48;112;64;19;2;-;-;-;-;272
"350890 Caiabu";-;-;-;14;62;-;-;-;-;-;-;-;76
"350900 Caieiras";-;-;6;38;85;23;5;1;1;1;-;-;160
"350910 Caiuá";-;-;-;5;25;20;5;5;7;1;6;33;107
"350920 Cajamar";2;3;27;94;175;76;7;-;1;1;7;-;393
"350925 Cajati";1;-;1;-;12;3;4;2;4;-;2;2;31
"350930 Cajobi";-;8;14;64;172;41;10;4;-;-;-;-;313
"350940 Cajuru";1;8;17;14;1;-;-;-;-;1;-;-;42
"350945 Campina do Monte Alegre";-;1;-;-;-;-;1;-;-;-;-;-;2
"350950 Campinas";58;404;3108;9243;10471;2990;732;152;89;66;33;60;27406
"350960 Campo Limpo Paulista";-;6;18;66;71;23;4;1;1;-;-;-;190
"350970 Campos do Jordão";-;-;1;-;2;1;-;-;1;-;-;-;5
"350980 Campos Novos Paulista";-;1;3;40;74;51;8;3;1;-;-;-;181
"350990 Cananéia";-;-;2;4;9;19;12;3;6;3;-;1;59
"350995 Canas";-;-;-;-;-;-;-;-;-;-;-;1;1
"351000 Cândido Mota";-;-;-;17;87;60;36;8;3;2;1;1;215
"351010 Cândido Rodrigues";-;-;1;11;10;-;-;-;2;-;-;-;24
"351015 Canitar";-;4;18;15;4;2;-;1;-;-;-;-;44
"351020 Capão Bonito";-;-;5;4;1;-;1;-;-;1;-;-;12
"351030 Capela do Alto";-;-;2;6;19;5;3;-;1;-;1;-;37
"351040 Capivari";2;10;16;56;157;102;15;2;1;-;2;-;363
"351050 Caraguatatuba";-;37;131;969;1261;708;219;98;6;4;4;8;3445
"351060 Carapicuíba";2;5;32;364;917;113;14;4;3;3;1;1;1459
"351070 Cardoso";31;70;67;187;115;25;-;1;1;-;-;-;497
"351080 Casa Branca";1;8;32;129;179;44;5;-;-;-;2;14;414
"351090 Cássia dos Coqueiros";-;-;1;-;-;-;-;-;-;-;-;-;1
"351100 Castilho";208;324;136;152;258;47;7;2;-;-;2;3;1139
"351110 Catanduva";41;116;271;716;948;571;223;59;41;101;223;396;3706
"351120 Catiguá";1;37;77;129;39;1;-;-;-;-;-;-;284
"351130 Cedral";9;80;116;199;152;40;5;6;-;-;-;-;607
"351140 Cerqueira César";-;-;-;4;1;-;-;-;-;-;-;-;5
"351150 Cerquilho";-;-;3;12;14;2;-;-;-;-;-;-;31
"351160 Cesário Lange";-;-;-;1;1;2;-;-;-;-;-;-;4
"351170 Charqueada";-;-;4;7;6;10;-;-;-;-;-;-;27
"355720 Chavantes";-;1;11;44;85;18;-;1;1;-;-;-;161
"351190 Clementina";1;10;11;24;21;1;1;1;-;1;-;3;74
"351200 Colina";8;26;75;108;62;4;1;-;2;-;-;-;286
"351210 Colômbia";7;30;25;34;133;66;30;1;-;1;-;-;327
"351220 Conchal";-;1;3;17;48;25;10;1;2;1;26;84;218
"351230 Conchas";4;5;2;8;4;2;-;-;1;-;2;-;28
"351240 Cordeirópolis";-;-;15;26;42;13;-;-;-;-;3;-;99
"351250 Coroados";8;27;22;40;42;6;1;1;-;-;-;1;148
"351260 Coronel Macedo";-;-;-;-;1;1;-;-;-;-;-;-;2
"351270 Corumbataí";-;-;1;-;-;-;-;-;-;1;-;-;2
"351280 Cosmópolis";-;2;4;36;33;9;4;1;-;-;-;-;89
"351290 Cosmorama";5;48;26;18;13;-;-;-;-;-;-;3;113
"351300 Cotia";2;7;12;25;51;6;7;4;2;7;4;4;131
"351310 Cravinhos";1;24;48;131;105;34;15;2;1;1;2;-;364
"351320 Cristais Paulista";4;6;11;8;6;1;-;-;1;-;-;-;37
"351330 Cruzália";-;1;-;7;36;34;11;-;-;-;-;-;89
"351340 Cruzeiro";2;1;9;77;137;75;24;-;-;6;5;11;347
"351350 Cubatão";1;1;3;8;11;49;29;12;8;5;11;3;141
"351360 Cunha";-;1;-;1;-;-;-;-;-;-;-;-;2
"351370 Descalvado";1;4;3;13;16;5;7;-;1;1;-;1;52
"351380 Diadema";5;15;40;126;206;60;20;5;8;4;1;6;496
"351385 Dirce Reis";-;1;4;-;12;11;1;-;-;-;-;-;29
"351390 Divinolândia";-;-;1;1;-;-;-;-;1;1;-;-;4
"351400 Dobrada";4;12;98;188;100;43;16;-;1;-;-;2;464
"351410 Dois Córregos";-;2;8;28;17;4;-;-;-;-;-;-;59
"351420 Dolcinópolis";-;-;-;2;8;-;-;-;7;4;2;-;23
"351430 Dourado";1;1;6;12;5;3;1;1;-;2;-;-;32
"351440 Dracena";21;60;159;294;213;91;47;19;12;15;6;15;952
"351450 Duartina";1;72;72;27;12;-;-;-;1;-;1;-;186
"351460 Dumont";-;1;7;51;58;16;-;-;-;-;-;1;134
"351470 Echaporã";-;2;-;7;11;4;-;1;1;-;-;-;26
"351480 Eldorado";-;1;-;6;12;7;-;1;-;-;-;-;27
"351490 Elias Fausto";-;-;-;11;23;5;1;1;-;-;-;-;41
"351492 Elisiário";-;1;5;15;33;9;1;-;-;-;-;-;64
"351495 Embaúba";1;11;27;47;43;12;-;-;-;-;-;-;141
"351500 Embu das Artes";1;1;6;19;42;13;1;-;1;1;-;1;86
"351510 Embu-Guaçu";-;1;1;-;-;-;-;-;-;-;1;1;4
"351512 Emilianópolis";-;-;-;1;4;1;-;-;-;-;-;-;6
"351515 Engenheiro Coelho";-;5;41;97;87;13;-;-;-;-;-;1;244
"351518 Espírito Santo do Pinhal";1;3;3;8;15;2;-;-;1;-;-;-;33
"351519 Espírito Santo do Turvo";-;3;6;5;3;2;1;-;-;-;-;-;20
"355730 Estiva Gerbi";-;35;93;95;77;7;-;-;-;-;-;-;307
"351520 Estrela d'Oeste";3;23;40;39;52;42;38;6;3;8;37;72;363
"351530 Estrela do Norte";-;-;-;-;-;-;-;-;-;-;-;1;1
"351535 Euclides da Cunha Paulista";-;1;23;34;116;36;16;6;-;3;1;2;238
"351540 Fartura";-;-;3;39;97;39;4;1;-;-;-;-;183
"351560 Fernando Prestes";-;2;5;11;35;10;1;-;-;1;1;-;66
"351550 Fernandópolis";292;1016;1193;1138;670;246;71;23;24;14;12;19;4718
"351565 Fernão";-;8;1;1;-;-;-;-;-;-;-;-;10
"351570 Ferraz de Vasconcelos";-;-;-;11;15;7;2;3;-;2;1;-;41
"351590 Floreal";-;3;16;21;9;3;4;-;-;-;-;-;56
"351600 Flórida Paulista";9;44;53;172;231;119;41;14;2;1;-;-;686
"351610 Florínia";-;54;114;16;3;-;-;-;1;-;-;1;189
"351620 Franca";983;1969;1437;1276;1366;172;726;335;179;258;189;105;8995
"351630 Francisco Morato";-;2;15;138;611;120;26;2;10;14;10;2;950
"351640 Franco da Rocha";1;4;11;121;238;115;22;4;10;6;-;4;536
"351650 Gabriel Monteiro";3;2;2;12;10;-;2;2;-;-;-;-;33
"351660 Gália";-;8;29;36;14;2;2;-;-;-;-;-;91
"351670 Garça";4;22;36;178;182;90;38;6;4;-;4;8;572
"351680 Gastão Vidigal";3;30;17;13;8;7;3;1;1;5;2;-;90
"351685 Gavião Peixoto";42;110;59;41;49;8;4;1;-;-;-;2;316
"351690 General Salgado";7;16;13;17;36;31;-;1;2;1;2;5;131
"351700 Getulina";-;4;29;224;178;4;-;-;-;-;-;-;439
"351710 Glicério";-;6;15;36;71;7;2;-;-;-;-;-;137
"351720 Guaiçara";30;47;53;198;129;11;1;-;-;-;-;-;469
"351730 Guaimbê";2;10;8;20;20;17;5;1;1;2;9;25;120
"351740 Guaíra";53;268;418;581;592;290;138;17;7;3;2;3;2372
"351750 Guapiaçu";3;56;130;248;104;25;3;2;2;2;10;13;598
"351760 Guapiara";-;-;-;-;1;-;-;-;-;-;-;-;1
"351770 Guará";84;104;157;23;1;-;-;-;1;1;-;-;371
"351780 Guaraçaí";153;145;54;17;27;20;12;7;-;4;2;7;448
"351790 Guaraci";33;77;20;-;-;1;-;-;1;-;-;-;132
"351800 Guarani d'Oeste";-;-;9;7;14;7;2;4;1;-;-;-;44
"351810 Guarantã";1;-;-;82;32;8;3;-;-;-;-;-;126
"351820 Guararapes";55;80;190;415;277;75;35;7;3;8;10;33;1188
"351830 Guararema";-;1;5;5;7;2;-;1;-;2;2;-;25
"351840 Guaratinguetá";2;5;22;53;135;48;31;7;11;15;84;144;557
"351850 Guareí";-;-;2;1;1;1;-;-;-;1;-;-;6
"351860 Guariba";2;23;70;222;303;95;11;1;-;-;1;4;732
"351870 Guarujá";10;22;42;89;75;47;24;9;9;9;7;12;355
"351880 Guarulhos";16;73;299;1233;2850;878;189;51;30;38;37;36;5730
"351885 Guatapará";3;53;116;25;20;2;-;-;3;-;-;-;222
"351890 Guzolândia";-;10;20;17;3;4;1;-;-;-;-;-;55
"351900 Herculândia";1;6;60;83;102;19;3;3;-;-;-;1;278
"351905 Holambra";1;1;1;11;20;9;-;3;3;3;-;-;52
"351907 Hortolândia";6;30;91;264;518;236;76;19;5;5;6;4;1260
"351910 Iacanga";-;46;47;55;38;8;-;-;1;-;-;-;195
"351920 Iacri";-;1;1;10;11;10;6;-;-;-;2;4;45
"351925 Iaras";-;-;1;4;14;3;-;-;-;-;-;-;22
"351930 Ibaté";2;34;36;127;127;38;1;-;-;1;-;-;366
"351940 Ibirá";23;96;143;281;152;56;34;12;5;6;5;46;859
"351950 Ibirarema";2;6;53;111;31;1;-;2;-;-;-;-;206
"351960 Ibitinga";1;13;33;36;80;32;15;4;2;1;-;1;218
"351970 Ibiúna";2;-;-;-;2;1;-;1;2;1;1;-;10
"351980 Icém";21;30;3;7;3;-;-;1;-;-;1;-;66
"351990 Iepê";-;1;2;7;11;2;2;1;1;-;-;4;31
"352000 Igaraçu do Tietê";-;13;16;8;7;2;-;1;-;-;-;-;47
"352010 Igarapava";237;226;113;72;57;25;-;-;-;-;-;1;731
"352020 Igaratá";-;-;1;1;3;1;-;-;-;-;-;-;6
"352030 Iguape";5;3;-;-;3;1;-;-;-;1;-;-;13
