DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2015
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"431800 São Borja";-;-;-;1;-;-;-;-;-;-;-;-;1
"431830 São Gabriel";-;-;-;1;1;-;-;-;-;-;-;1;3
"431842 São João da Urtiga";-;-;-;-;-;-;-;-;-;-;-;1;1
"431870 São Leopoldo";1;1;-;-;-;-;-;-;-;1;1;-;4
"431880 São Lourenço do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"431890 São Luiz Gonzaga";-;-;4;2;-;-;1;-;-;-;-;-;7
"431900 São Marcos";-;-;-;1;2;1;-;-;-;-;-;-;4
"431915 São Miguel das Missões";-;-;16;8;-;-;-;-;-;-;-;-;24
"431935 São Pedro da Serra";-;-;-;1;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";-;-;-;-;3;-;-;-;-;-;-;-;3
"432000 Sapucaia do Sul";-;-;-;-;3;-;-;-;-;-;-;-;3
"432010 Sarandi";-;-;-;7;5;2;-;-;-;-;-;1;15
"432020 Seberi";-;-;-;1;1;-;-;1;-;-;-;-;3
"432080 Soledade";-;-;-;-;1;-;-;-;-;-;-;-;1
"432090 Tapejara";-;-;-;-;-;1;-;-;-;-;-;-;1
"432100 Tapera";-;-;-;-;-;-;-;-;-;-;-;2;2
"432120 Taquara";-;-;-;-;-;-;-;-;-;-;-;2;2
"432140 Tenente Portela";-;-;-;1;-;-;-;-;-;-;-;-;1
"432143 Terra de Areia";-;-;-;-;1;-;-;-;-;-;-;-;1
"432145 Teutônia";-;-;1;-;1;1;-;-;-;-;-;-;3
"432147 Tiradentes do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"432150 Torres";-;2;1;2;1;-;-;-;1;-;1;1;9
"432160 Tramandaí";-;-;-;1;-;-;-;-;-;-;-;1;2
"432180 Três de Maio";-;-;-;-;1;1;-;-;-;-;-;-;2
"432190 Três Passos";-;-;-;2;1;-;-;-;-;-;-;1;4
"432240 Uruguaiana";-;-;-;-;-;-;-;1;-;-;-;-;1
"432250 Vacaria";-;-;1;-;-;-;-;-;-;-;-;-;1
"432260 Venâncio Aires";-;-;-;-;1;-;-;-;-;-;-;-;1
"432280 Veranópolis";-;-;-;1;-;-;-;-;-;-;-;1;2
"432300 Viamão";-;-;-;1;-;1;-;-;-;-;-;-;2
"432320 Victor Graeff";-;-;-;-;-;-;-;-;-;-;-;2;2
"432375 Vitória das Missões";-;-;-;-;-;-;-;1;-;-;-;-;1
"432380 Xangri-lá";-;1;-;-;-;-;-;-;-;-;-;-;1
"500020 Água Clara";2;40;24;-;-;-;-;-;-;-;-;-;66
"500025 Alcinópolis";6;4;16;12;13;7;5;12;6;-;4;5;90
"500060 Amambai";5;121;532;469;11;3;3;-;-;-;-;-;1144
"500070 Anastácio";5;2;9;12;12;3;3;5;2;9;8;1;71
"500085 Angélica";-;-;7;18;66;32;6;2;-;5;-;-;136
"500090 Antônio João";1;-;4;18;38;9;3;1;3;-;3;6;86
"500100 Aparecida do Taboado";3;41;16;-;8;-;3;-;-;-;20;13;104
"500110 Aquidauana";1;3;9;5;5;2;-;4;7;6;7;4;53
"500124 Aral Moreira";4;17;43;26;15;4;-;-;-;8;12;24;153
"500150 Bandeirantes";4;6;4;5;6;11;5;-;-;1;2;18;62
"500190 Bataguassu";-;2;1;8;5;1;-;-;-;-;-;-;17
"500200 Batayporã";-;-;2;2;-;-;-;-;-;-;-;-;4
"500210 Bela Vista";1;-;-;1;1;9;9;2;3;-;32;83;141
"500215 Bodoquena";-;5;2;-;-;-;-;-;-;-;2;17;26
"500220 Bonito";11;3;10;14;7;8;4;-;6;59;331;129;582
"500230 Brasilândia";14;13;47;43;26;5;1;-;-;-;-;-;149
"500240 Caarapó";2;1;7;30;40;17;7;4;-;3;4;35;150
"500260 Camapuã";2;2;1;2;1;-;1;-;-;-;-;-;9
"500270 Campo Grande";392;333;1135;1379;611;197;109;101;136;209;815;4158;9575
"500280 Caracol";-;-;1;-;2;6;1;2;2;12;41;28;95
"500290 Cassilândia";38;4;30;27;64;41;18;8;27;24;117;130;528
"500295 Chapadão do Sul";11;34;69;202;203;114;18;3;-;3;5;5;667
"500310 Corguinho";1;-;-;-;1;-;-;-;1;9;17;3;32
"500315 Coronel Sapucaia";1;1;3;-;-;-;-;-;-;-;-;-;5
"500320 Corumbá";25;14;27;30;24;21;6;11;5;6;12;34;215
"500325 Costa Rica";7;31;80;167;155;20;5;5;4;7;10;19;510
"500330 Coxim";16;1;-;9;12;3;2;2;6;2;96;319;468
"500345 Deodápolis";-;-;5;33;10;3;-;-;-;-;10;115;176
"500348 Dois Irmãos do Buriti";1;-;-;-;-;-;-;-;-;1;3;19;24
"500350 Douradina";1;10;69;28;15;7;1;1;6;4;4;32;178
"500370 Dourados";38;32;167;419;394;270;156;71;40;114;308;492;2501
"500375 Eldorado";7;45;160;134;10;8;3;-;-;-;2;10;379
"500380 Fátima do Sul";-;2;12;23;40;21;1;3;6;4;16;10;138
"500390 Figueirão";-;-;-;2;-;-;-;-;-;-;-;1;3
"500400 Glória de Dourados";-;-;31;41;25;11;-;-;-;-;1;-;109
"500410 Guia Lopes da Laguna";3;5;9;19;29;21;9;5;12;5;11;72;200
"500430 Iguatemi";269;765;264;10;4;6;-;-;1;-;-;3;1322
"500440 Inocência";-;8;49;101;65;32;-;-;-;-;-;-;255
"500450 Itaporã";3;3;14;6;15;9;12;9;8;33;92;49;253
"500460 Itaquiraí";157;150;96;91;81;18;1;1;-;-;-;1;596
"500470 Ivinhema";-;6;27;55;46;26;12;5;1;1;3;6;188
"500480 Japorã";-;43;148;51;30;8;-;-;-;-;-;-;280
"500490 Jaraguari";-;-;6;13;13;7;5;-;-;-;-;-;44
"500500 Jardim";2;2;3;5;6;-;-;-;3;1;6;20;48
"500510 Jateí";-;-;5;13;9;1;-;-;-;-;-;-;28
"500515 Juti";-;1;25;114;47;8;2;-;-;1;-;1;199
"500520 Ladário";4;-;3;4;1;-;-;1;1;1;1;3;19
"500525 Laguna Carapã";2;3;35;47;43;13;-;-;-;-;-;-;143
"500540 Maracaju";1;6;113;413;154;30;3;5;7;4;9;8;753
"500560 Miranda";6;6;13;10;17;13;3;1;3;4;11;42;129
"500568 Mundo Novo";-;5;19;46;33;3;3;2;2;1;17;18;149
"500570 Naviraí";34;140;157;121;42;14;5;-;7;7;3;6;536
"500580 Nioaque";4;-;-;-;-;-;3;11;5;4;12;23;62
"500600 Nova Alvorada do Sul";2;1;7;25;1;4;1;1;-;-;-;-;42
"500620 Nova Andradina";4;28;196;313;203;69;23;5;1;7;8;21;878
"500625 Novo Horizonte do Sul";-;1;2;7;7;1;1;4;-;-;1;-;24
"500627 Paraíso das Águas";-;4;5;7;24;13;3;1;6;11;14;33;121
"500630 Paranaíba";14;21;164;243;106;41;12;5;7;8;25;46;692
"500635 Paranhos";28;155;88;51;54;10;1;3;1;4;8;20;423
"500640 Pedro Gomes";-;1;3;1;6;5;7;1;2;2;1;11;40
"500660 Ponta Porã";13;10;36;96;117;36;9;4;3;6;57;177;564
"500690 Porto Murtinho";-;1;4;1;2;2;-;-;-;-;-;2;12
"500710 Ribas do Rio Pardo";13;7;16;24;26;19;13;15;20;38;44;130;365
"500720 Rio Brilhante";3;2;4;36;17;2;6;2;1;5;59;101;238
"500730 Rio Negro";-;2;4;3;3;4;2;-;-;-;-;10;28
"500740 Rio Verde de Mato Grosso";1;4;-;3;2;1;-;1;-;1;1;4;18
"500750 Rochedo";1;-;1;1;1;1;-;1;1;5;12;28;52
"500755 Santa Rita do Pardo";-;-;1;-;-;-;4;14;12;10;31;37;109
"500769 São Gabriel do Oeste";126;97;61;96;133;62;17;11;34;21;67;123;848
"500780 Selvíria";78;24;18;8;5;3;1;-;-;-;-;-;137
"500770 Sete Quedas";25;176;43;2;-;-;-;-;-;1;-;-;247
"500790 Sidrolândia";6;4;3;14;10;16;5;4;4;12;138;422;638
"500793 Sonora";33;132;386;258;62;7;-;-;-;-;-;31;909
"500795 Tacuru";2;19;93;125;29;6;-;-;-;-;-;-;274
"500797 Taquarussu";-;-;-;7;2;1;1;-;-;-;-;-;11
"500800 Terenos";2;1;3;1;7;2;1;1;5;10;19;43;95
"500830 Três Lagoas";143;104;197;474;346;151;32;17;16;20;34;132;1666
"500840 Vicentina";1;3;11;17;19;16;2;-;1;2;5;4;81
"510010 Acorizal";-;-;5;12;15;1;-;-;-;-;-;-;33
"510020 Água Boa";2;-;13;12;19;7;2;6;1;-;-;28;90
"510025 Alta Floresta";6;21;45;48;90;69;25;7;10;5;55;386;767
"510030 Alto Araguaia";2;3;3;50;51;13;4;-;-;-;-;3;129
"510035 Alto Boa Vista";-;-;-;-;2;1;1;-;-;-;-;-;4
"510040 Alto Garças";-;1;10;22;7;9;2;1;1;-;2;-;55
"510050 Alto Paraguai";-;-;-;-;-;-;-;-;-;-;-;5;5
"510060 Alto Taquari";8;11;18;24;37;9;4;3;-;-;-;2;116
"510080 Apiacás";-;-;-;-;1;-;-;-;-;-;-;-;1
"510100 Araguaiana";1;-;2;1;-;-;-;-;-;-;-;-;4
"510120 Araguainha";-;2;-;-;5;-;-;-;-;-;-;-;7
"510125 Araputanga";-;1;6;10;7;11;4;6;-;11;15;22;93
"510130 Arenápolis";2;-;1;1;-;-;-;-;-;-;2;30;36
"510140 Aripuanã";3;2;9;58;156;46;33;14;7;38;29;38;433
"510170 Barra do Bugres";-;1;1;3;10;1;-;-;-;-;-;1;17
"510180 Barra do Garças";16;19;18;20;25;16;13;5;4;6;33;94;269
"510185 Bom Jesus do Araguaia";-;-;-;-;-;4;-;1;-;1;-;18;24
"510190 Brasnorte";-;-;6;3;9;3;4;3;-;1;7;30;66
"510250 Cáceres";-;-;13;16;6;11;2;6;6;7;10;2;79
"510260 Campinápolis";-;1;-;-;2;1;1;-;-;14;1;7;27
"510263 Campo Novo do Parecis";1;-;27;206;269;209;71;19;9;8;10;20;849
"510267 Campo Verde";6;4;14;40;72;56;37;13;1;6;40;94;383
"510268 Campos de Júlio";1;1;1;4;2;-;-;-;-;1;3;16;29
"510269 Canabrava do Norte";1;-;1;2;2;-;-;-;1;-;-;-;7
"510270 Canarana";6;-;20;35;56;69;32;21;8;-;6;26;279
"510279 Carlinda";10;1;6;16;12;-;-;-;-;-;-;40;85
"510285 Castanheira";3;17;23;17;11;5;1;-;-;1;2;10;90
"510300 Chapada dos Guimarães";-;-;2;4;9;4;1;1;1;1;7;22;52
"510305 Cláudia";1;-;5;6;7;1;-;1;-;-;15;21;57
"510310 Cocalinho";-;1;19;109;47;10;3;3;-;-;-;-;192
"510320 Colíder";2;10;24;33;19;14;4;13;5;7;14;18;163
"510325 Colniza";32;39;33;32;23;9;9;4;25;108;141;414;869
"510330 Comodoro";1;9;5;13;16;3;10;3;2;1;4;26;93
"510335 Confresa";-;-;6;11;10;9;-;1;-;1;-;1;39
"510337 Cotriguaçu";1;5;5;4;3;5;5;2;1;-;3;25;59
"510340 Cuiabá";82;163;438;539;516;323;236;248;315;304;413;653;4230
"510343 Curvelândia";-;-;1;-;-;-;-;-;-;-;-;3;4
"510350 Diamantino";-;1;-;1;-;2;-;-;-;-;1;1;6
"510360 Dom Aquino";-;-;-;-;1;1;1;-;-;-;3;7;13
"510370 Feliz Natal";4;6;-;5;9;8;14;5;9;4;5;11;80
"510380 Figueirópolis D'Oeste";-;-;1;4;1;2;-;-;-;-;-;1;9
"510385 Gaúcha do Norte";-;1;5;4;7;3;9;1;2;2;5;4;43
"510390 General Carneiro";-;1;1;-;-;-;-;-;-;-;3;4;9
"510395 Glória D'Oeste";-;-;-;-;-;-;-;2;7;2;3;3;17
"510410 Guarantã do Norte";5;17;47;16;26;28;7;7;3;7;11;79;253
"510420 Guiratinga";8;10;10;4;5;3;1;1;-;-;-;-;42
"510450 Indiavaí";1;-;-;-;-;-;-;-;-;3;1;-;5
"510452 Ipiranga do Norte";1;-;1;3;3;3;1;-;-;-;-;-;12
"510454 Itanhangá";4;7;7;20;16;7;5;-;-;1;1;4;72
"510455 Itaúba";-;2;4;10;18;4;6;4;3;1;22;63;137
"510460 Itiquira";6;-;-;-;-;2;-;2;1;-;-;15;26
"510480 Jaciara";-;6;7;21;36;32;16;17;5;1;3;26;170
"510500 Jauru";-;1;-;4;3;13;-;1;3;1;2;2;30
"510510 Juara";110;154;43;4;1;-;-;2;-;-;6;40;360
"510515 Juína";11;13;40;12;14;3;4;2;1;2;2;25;129
"510517 Juruena";2;1;-;2;1;2;1;2;-;-;3;36;50
"510520 Juscimeira";-;-;-;1;2;5;1;-;-;1;-;3;13
"510523 Lambari D'Oeste";-;-;-;1;-;2;2;-;-;-;-;-;5
"510525 Lucas do Rio Verde";5;4;23;50;39;20;15;5;3;3;2;29;198
"510558 Marcelândia";5;2;2;16;6;18;2;4;-;4;8;57;124
"510560 Matupá";6;4;39;124;127;83;56;8;6;3;36;119;611
"510562 Mirassol d'Oeste";-;1;7;4;7;3;43;95;27;7;7;23;224
"510590 Nobres";-;-;4;1;6;2;1;2;-;-;1;5;22
"510600 Nortelândia";1;-;1;2;6;1;3;-;-;-;-;-;14
"510610 Nossa Senhora do Livramento";-;-;2;2;3;3;-;-;-;-;3;1;14
"510615 Nova Bandeirantes";-;-;1;3;-;-;-;-;-;-;-;-;4
"510620 Nova Brasilândia";-;1;4;3;5;1;-;4;3;4;2;-;27
"510621 Nova Canaã do Norte";1;4;1;5;4;3;3;8;1;-;-;4;34
"510880 Nova Guarita";-;2;-;-;-;-;-;-;-;-;2;21;25
"510618 Nova Lacerda";1;-;-;4;2;1;1;10;-;-;4;2;25
"510885 Nova Marilândia";-;1;1;-;-;-;-;-;-;-;-;-;2
"510890 Nova Maringá";-;3;1;2;-;1;-;-;-;-;1;3;11
"510895 Nova Monte Verde";3;3;-;-;-;1;-;-;-;1;-;1;9
"510622 Nova Mutum";7;8;16;28;71;83;37;14;3;1;2;23;293
"510623 Nova Olímpia";3;3;11;12;2;1;-;-;-;-;1;-;33
"510619 Nova Santa Helena";1;-;2;7;5;13;9;2;-;-;1;12;52
"510624 Nova Ubiratã";-;2;12;2;6;12;5;2;-;-;7;23;71
"510625 Nova Xavantina";4;4;4;12;6;7;1;-;-;-;1;5;44
"510627 Novo Horizonte do Norte";8;18;14;14;12;2;1;-;-;-;1;4;74
"510626 Novo Mundo";-;-;4;17;22;3;1;-;-;-;-;1;48
"510631 Novo Santo Antônio";1;-;-;1;-;-;-;-;-;-;-;-;2
"510628 Novo São Joaquim";1;-;3;-;1;3;1;1;-;2;4;30;46
"510629 Paranaíta";11;18;13;18;9;1;-;-;1;-;2;16;89
"510630 Paranatinga";1;1;4;12;28;8;6;1;3;9;5;10;88
"510637 Pedra Preta";-;3;1;-;-;-;1;-;1;1;-;1;8
"510642 Peixoto de Azevedo";5;-;10;11;4;6;2;1;-;-;41;121;201
"510645 Planalto da Serra";-;-;1;2;-;-;-;-;-;-;-;-;3
"510650 Poconé";4;5;14;41;49;28;18;7;2;6;8;13;195
"510665 Pontal do Araguaia";-;-;5;-;1;-;-;-;-;-;1;19;26
"510670 Ponte Branca";-;3;2;2;3;-;-;-;-;-;-;-;10
"510675 Pontes e Lacerda";9;8;16;6;20;6;2;3;6;2;5;32;115
"510680 Porto dos Gaúchos";1;2;5;2;2;1;3;-;-;1;-;4;21
"510700 Poxoréo";4;-;4;-;7;12;1;-;1;-;-;16;45
"510704 Primavera do Leste";13;20;25;93;127;64;10;10;3;15;37;141;558
"510706 Querência";-;-;3;28;39;43;4;1;-;-;-;-;118
"510715 Reserva do Cabaçal";-;-;-;-;-;1;-;-;-;1;-;20;22
"510718 Ribeirão Cascalheira";1;-;3;2;4;1;1;1;3;1;2;24;43
"510719 Ribeirãozinho";2;11;34;36;8;3;1;-;-;-;-;2;97
"510720 Rio Branco";-;-;5;3;5;35;31;13;8;11;17;12;140
"510760 Rondonópolis";22;21;57;62;153;73;20;2;2;2;4;18;436
"510770 Rosário Oeste";2;1;5;6;1;-;6;2;-;1;2;24;50
"510775 Salto do Céu";-;-;2;4;1;-;2;1;2;-;14;-;26
"510724 Santa Carmem";25;55;71;52;45;10;-;-;-;-;1;-;259
"510776 Santa Rita do Trivelato";-;3;8;40;23;12;4;-;-;-;-;2;92
"510726 Santo Afonso";-;-;-;-;-;-;-;1;-;-;2;2;5
"510779 Santo Antônio do Leste";-;-;-;24;3;16;5;5;-;1;6;-;60
"510780 Santo Antônio do Leverger";-;-;12;1;-;2;1;-;-;-;-;-;16
"510785 São Félix do Araguaia";1;-;1;1;-;1;-;-;-;-;-;-;4
"510730 São José do Rio Claro";-;-;-;-;-;1;1;1;-;1;-;4;8
"510735 São José do Xingu";1;1;7;6;4;2;-;2;3;3;3;6;38
"510710 São José dos Quatro Marcos";1;1;4;11;-;-;-;-;-;-;-;-;17
"510740 São Pedro da Cipa";-;-;-;-;1;1;-;-;-;-;-;-;2
"510787 Sapezal";-;2;2;49;35;25;7;3;1;1;-;1;126
"510788 Serra Nova Dourada";2;-;3;5;11;1;-;-;-;-;-;2;24
"510790 Sinop";164;222;327;306;343;278;133;65;88;101;199;353;2579
"510792 Sorriso";9;11;22;70;98;132;38;27;9;9;20;56;501
"510794 Tabaporã";11;9;33;45;10;3;-;-;-;-;3;9;123
"510795 Tangará da Serra";2;3;10;18;42;49;36;14;5;10;25;101;315
"510800 Tapurah";3;-;8;4;1;3;5;1;-;1;1;9;36
"510805 Terra Nova do Norte";7;3;1;1;2;2;2;4;-;-;1;11;34
"510810 Tesouro";1;1;4;14;32;13;1;-;-;4;1;2;73
"510820 Torixoréu";34;17;23;5;11;1;1;-;-;1;3;2;98
"510830 União do Sul";-;-;1;-;1;1;-;-;-;-;-;7;10
"510835 Vale de São Domingos";-;3;-;2;3;2;-;-;-;-;1;1;12
"510840 Várzea Grande";14;17;65;190;257;137;76;202;193;84;37;30;1302
"510850 Vera";-;-;2;5;-;-;10;20;8;40;105;141;331
"510550 Vila Bela da Santíssima Trindade";-;-;-;-;-;-;-;-;-;-;-;1;1
"510860 Vila Rica";-;-;-;1;2;-;1;1;-;-;-;-;5
"520005 Abadia de Goiás";3;6;12;7;12;5;1;-;2;-;-;-;48
"520010 Abadiânia";-;3;9;2;11;7;2;3;-;-;1;1;39
"520013 Acreúna";19;33;76;52;36;8;3;1;-;-;2;3;233
"520015 Adelândia";-;-;1;1;6;1;-;-;1;-;-;-;10
"520017 Água Fria de Goiás";-;-;-;3;1;1;-;-;-;-;-;-;5
"520020 Água Limpa";1;2;3;1;4;1;-;-;-;-;-;2;14
"520025 Águas Lindas de Goiás";3;4;19;2;5;23;9;-;1;1;3;6;76
"520030 Alexânia";17;8;33;66;69;56;7;1;3;-;-;-;260
"520050 Aloândia";-;-;3;2;1;3;2;-;-;-;-;-;11
"520055 Alto Horizonte";1;7;17;13;10;-;2;1;-;-;-;-;51
"520060 Alto Paraíso de Goiás";21;34;5;19;4;1;-;2;-;-;-;-;86
"520080 Alvorada do Norte";-;6;2;2;-;1;-;-;-;-;-;-;11
"520082 Amaralina";2;-;1;7;-;1;-;-;-;-;-;-;11
"520085 Americano do Brasil";1;-;5;9;27;32;37;19;5;12;13;24;184
"520090 Amorinópolis";4;2;4;12;14;7;5;-;-;-;-;-;48
"520110 Anápolis";184;325;717;967;1511;1018;257;146;62;117;186;467;5957
"520120 Anhanguera";11;4;3;-;-;2;-;-;-;-;1;-;21
"520130 Anicuns";-;4;18;17;23;12;3;2;2;-;-;-;81
"520140 Aparecida de Goiânia";1292;1482;2937;2348;1905;1333;442;333;214;484;572;669;14011
"520145 Aparecida do Rio Doce";-;2;3;7;5;3;1;-;-;-;-;1;22
"520150 Aporé";6;7;30;25;4;3;-;2;1;-;4;5;87
"520160 Araçu";2;1;-;6;3;-;1;-;-;-;-;-;13
"520170 Aragarças";24;-;24;7;3;1;-;-;-;-;1;11;71
"520180 Aragoiânia";-;10;29;10;18;12;6;1;2;-;1;-;89
"520215 Araguapaz";2;9;10;21;8;2;2;-;-;-;-;1;55
"520235 Arenópolis";-;1;2;5;-;-;-;-;-;-;-;1;9
"520250 Aruanã";1;-;7;4;2;2;3;-;1;-;-;-;20
"520260 Aurilândia";4;2;18;14;8;3;3;-;-;-;-;6;58
"520280 Avelinópolis";1;4;3;-;-;-;-;-;-;-;-;-;8
"520310 Baliza";40;15;17;1;3;-;-;-;-;-;-;-;76
"520320 Barro Alto";7;13;15;42;48;48;8;3;2;-;-;1;187
"520330 Bela Vista de Goiás";20;23;15;18;37;31;18;2;5;3;3;26;201
"520340 Bom Jardim de Goiás";7;6;14;8;11;1;-;-;-;-;1;11;59
"520350 Bom Jesus de Goiás";2;22;40;83;123;1;7;-;-;2;-;1;281
"520355 Bonfinópolis";1;5;16;14;11;2;-;-;-;-;-;-;49
"520357 Bonópolis";-;-;-;4;9;10;1;-;-;-;-;-;24
"520360 Brazabrantes";7;3;18;10;1;-;-;-;-;-;-;-;39
"520380 Britânia";6;19;57;48;37;13;5;1;-;1;1;1;189
"520390 Buriti Alegre";27;58;31;64;49;22;-;1;1;-;-;-;253
"520393 Buriti de Goiás";1;2;34;69;17;10;2;-;-;-;-;-;135
"520396 Buritinópolis";-;-;-;3;7;3;-;-;-;-;-;-;13
"520400 Cabeceiras";1;-;1;2;2;1;-;-;-;-;-;-;7
"520410 Cachoeira Alta";-;-;5;8;10;-;1;-;-;-;-;-;24
"520420 Cachoeira de Goiás";-;-;5;-;-;1;-;-;-;-;-;-;6
"520425 Cachoeira Dourada";2;1;27;32;19;4;2;-;-;1;1;-;89
"520430 Caçu";1;4;12;17;3;2;2;1;5;-;-;5;52
"520440 Caiapônia";4;13;69;45;46;29;4;2;-;2;5;5;224
"520450 Caldas Novas";80;183;328;753;595;186;79;43;9;7;15;51;2329
"520455 Caldazinha";4;3;5;13;14;18;5;4;-;-;-;-;66
"520460 Campestre de Goiás";7;2;1;2;-;-;3;-;-;-;10;23;48
"520470 Campinorte";14;4;7;7;11;3;3;-;-;1;-;-;50
"520480 Campo Alegre de Goiás";8;12;22;39;73;30;1;-;-;-;-;-;185
"520485 Campo Limpo de Goiás";-;5;6;21;43;30;2;3;-;2;-;-;112
"520490 Campos Belos";1;2;25;22;25;16;2;2;1;1;6;6;109
"520495 Campos Verdes";-;1;2;-;1;-;-;-;-;1;-;-;5
"520500 Carmo do Rio Verde";8;1;15;33;24;21;9;1;-;1;-;5;118
"520510 Catalão";32;21;45;166;140;108;22;3;-;2;6;12;557
"520520 Caturaí";-;9;13;16;5;11;5;-;-;1;-;-;60
"520530 Cavalcante";-;-;-;-;-;-;1;1;-;-;-;-;2
"520540 Ceres";226;469;473;622;503;204;28;5;7;5;2;5;2549
"520545 Cezarina";2;5;12;14;27;13;8;-;-;-;2;7;90
"520547 Chapadão do Céu";-;-;13;18;18;10;3;-;-;1;-;-;63
"520549 Cidade Ocidental";-;9;25;12;10;-;-;-;-;-;-;2;58
"520551 Cocalzinho de Goiás";4;11;3;7;6;4;5;-;-;-;1;5;46
"520552 Colinas do Sul";1;2;5;20;36;9;3;-;-;-;-;-;76
"520570 Córrego do Ouro";-;-;2;6;3;2;-;-;-;-;-;-;13
"520580 Corumbá de Goiás";1;-;5;6;15;28;7;-;-;-;-;1;63
"520590 Corumbaíba";4;3;27;18;30;11;1;6;1;-;1;7;109
"520620 Cristalina";1;5;34;31;69;58;9;2;-;-;-;2;211
"520630 Cristianópolis";-;2;11;23;49;17;3;3;-;-;-;15;123
"520640 Crixás";256;315;182;46;19;8;2;-;-;-;3;3;834
"520650 Cromínia";4;5;7;11;1;-;1;1;3;-;-;2;35
"520660 Cumari";-;2;4;4;2;10;24;14;16;22;15;8;121
"520670 Damianópolis";1;-;4;4;9;7;5;-;-;-;-;-;30
"520680 Damolândia";2;44;28;-;-;1;-;-;1;6;2;9;93
"520690 Davinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"520710 Diorama";1;2;5;2;1;5;1;-;-;-;-;-;17
"520830 Divinópolis de Goiás";2;7;5;8;27;9;6;32;4;-;-;1;101
"520725 Doverlândia";87;41;51;42;44;13;5;-;4;-;4;2;293
"520735 Edealina";7;17;20;12;13;6;3;2;-;-;-;3;83
"520740 Edéia";12;10;41;78;82;42;8;-;-;-;-;-;273
"520750 Estrela do Norte";1;4;7;18;29;5;-;-;-;-;1;-;65
"520753 Faina";47;30;14;30;26;1;-;-;-;-;-;-;148
"520760 Fazenda Nova";10;35;77;44;28;8;1;-;1;-;-;2;206
"520780 Firminópolis";5;5;13;28;17;13;1;-;-;-;1;-;83
"520790 Flores de Goiás";-;-;-;1;-;19;15;2;-;-;-;-;37
"520800 Formosa";6;4;17;27;85;54;18;1;2;9;3;17;243
"520810 Formoso";25;15;19;46;68;54;14;1;-;-;-;-;242
"520815 Gameleira de Goiás";2;1;1;-;-;2;1;-;-;-;-;-;7
"520840 Goianápolis";-;-;2;1;2;2;4;-;-;-;-;1;12
"520850 Goiandira";-;1;6;9;-;-;-;-;-;-;2;55;73
"520860 Goianésia";53;81;101;201;249;196;58;13;7;4;9;21;993
"520870 Goiânia";5360;9806;17154;12117;16396;9055;3339;1763;1016;1162;1982;3700;82850
"520880 Goianira";95;220;373;833;737;395;96;42;27;19;44;134;3015
"520890 Goiás";4;30;71;63;80;42;3;-;-;-;-;-;293
"520910 Goiatuba";99;302;613;742;867;473;60;8;6;3;3;1;3177
"520915 Gouvelândia";3;11;33;33;20;4;2;-;-;-;-;-;106
"520920 Guapó";81;71;40;7;2;-;-;-;-;-;-;-;201
"520929 Guaraíta";1;8;19;7;7;4;-;-;-;-;-;-;46
"520940 Guarani de Goiás";-;1;3;7;6;5;-;-;-;-;-;-;22
"520945 Guarinos";-;-;3;1;-;-;1;-;-;-;-;-;5
"520960 Heitoraí";-;3;11;34;20;8;-;-;-;-;-;-;76
"520970 Hidrolândia";12;19;27;36;56;34;12;6;3;4;11;45;265
"520980 Hidrolina";-;-;8;14;8;-;-;-;-;-;-;-;30
"520990 Iaciara";64;20;8;8;10;15;4;1;-;-;-;-;130
"520993 Inaciolândia";-;-;2;6;11;6;6;1;1;-;-;-;33
"520995 Indiara";22;40;53;26;6;8;1;1;-;-;-;1;158
"521000 Inhumas";10;46;91;164;184;79;31;10;3;2;6;15;641
"521010 Ipameri";1;-;5;10;32;7;5;1;-;-;-;1;62
"521015 Ipiranga de Goiás";2;4;11;15;19;19;5;1;-;-;-;1;77
"521020 Iporá";21;23;28;53;25;20;1;1;-;1;1;1;175
"521030 Israelândia";-;3;3;1;1;-;1;-;-;-;-;-;9
"521040 Itaberaí";14;108;177;301;178;51;17;5;2;3;-;1;857
"521056 Itaguari";3;1;14;9;16;11;-;4;1;1;-;-;60
"521060 Itaguaru";145;105;94;45;70;13;1;-;-;2;4;1;480
"521080 Itajá";-;41;27;14;3;2;-;-;-;1;-;1;89
"521090 Itapaci";18;50;85;201;270;157;42;21;4;7;19;24;898
"521100 Itapirapuã";1;1;8;14;14;3;6;-;-;-;3;4;54
"521120 Itapuranga";41;88;136;120;51;7;-;5;1;3;4;1;457
"521130 Itarumã";10;72;18;40;18;3;-;-;-;-;-;2;163
"521140 Itauçu";1;4;15;22;16;15;4;-;-;-;3;5;85
"521150 Itumbiara";48;105;195;257;189;89;9;1;2;1;6;8;910
"521160 Ivolândia";1;1;6;4;5;1;-;2;-;-;-;-;20
"521170 Jandaia";3;3;11;13;9;2;1;-;-;-;-;-;42
"521180 Jaraguá";109;215;191;130;88;24;6;8;3;-;6;3;783
"521190 Jataí";357;529;974;1067;980;458;122;129;73;88;93;137;5007
