"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"316930 Três Corações";18;138;179;194;63;2;-;3;-;3;11;9;620
"316935 Três Marias";10;11;53;48;26;3;1;-;-;-;-;-;152
"316940 Três Pontas";21;70;128;198;58;5;1;1;1;4;3;11;501
"316950 Tumiritinga";7;31;40;3;-;-;-;-;-;-;-;-;81
"316960 Tupaciguara";226;288;244;205;19;1;-;-;-;-;-;-;983
"316970 Turmalina";3;25;132;164;51;8;-;-;1;1;84;58;527
"316980 Turvolândia";2;1;-;1;-;-;-;-;-;-;-;-;4
"316990 Ubá";2060;1156;312;118;36;1;1;2;1;1;5;64;3757
"317000 Ubaí";12;33;28;18;14;-;-;-;-;-;-;-;105
"317005 Ubaporanga";29;28;19;9;12;2;-;-;-;-;1;-;100
"317010 Uberaba";263;716;788;435;75;12;4;3;3;5;6;1;2311
"317020 Uberlândia";328;1381;2167;2815;1806;554;93;54;54;58;67;84;9461
"317030 Umburatiba";-;-;1;-;-;-;-;-;-;2;-;-;3
"317040 Unaí";56;129;344;217;115;37;18;10;16;6;6;2;956
"317043 União de Minas";1;17;10;17;1;-;-;-;1;-;-;-;47
"317047 Uruana de Minas";3;11;7;10;9;7;1;2;-;1;-;2;53
"317050 Urucânia";139;145;-;1;-;-;-;-;-;-;-;-;285
"317052 Urucuia";-;-;-;-;1;-;-;-;-;-;-;-;1
"317057 Vargem Alegre";83;89;12;5;-;-;-;-;-;-;-;1;190
"317060 Vargem Bonita";-;-;1;1;-;-;-;-;-;-;-;-;2
"317065 Vargem Grande do Rio Pardo";-;-;-;-;1;4;-;-;-;-;-;-;5
"317070 Varginha";37;138;542;1296;637;107;38;54;76;106;93;65;3189
"317075 Varjão de Minas";-;-;1;5;4;1;-;-;-;-;-;-;11
"317080 Várzea da Palma";32;121;104;124;13;1;-;-;-;-;1;4;400
"317090 Varzelândia";-;3;14;28;35;14;-;-;-;-;-;-;94
"317100 Vazante";19;85;76;63;-;-;-;-;-;-;-;-;243
"317103 Verdelândia";-;7;19;1;-;-;-;-;-;-;2;-;29
"317107 Veredinha";-;13;36;27;6;-;-;-;-;-;-;-;82
"317110 Veríssimo";-;1;5;5;1;1;-;-;-;-;-;-;13
"317120 Vespasiano";206;369;637;437;52;14;2;-;-;-;-;-;1717
"317130 Viçosa";96;475;1341;977;300;37;32;23;15;8;5;-;3309
"317140 Vieiras";-;6;34;25;9;-;-;-;-;-;-;-;74
"317160 Virgem da Lapa";2;15;66;13;1;-;-;-;-;-;-;-;97
"317180 Virginópolis";2;8;13;11;-;-;-;-;-;-;-;-;34
"317190 Virgolândia";-;3;-;-;-;-;-;-;-;-;-;-;3
"317200 Visconde do Rio Branco";1332;1134;416;216;87;9;1;3;6;15;26;43;3288
"317210 Volta Grande";54;30;14;-;1;2;-;-;-;-;-;-;101
"317220 Wenceslau Braz";-;-;-;1;-;-;-;-;-;-;-;-;1
"320010 Afonso Cláudio";3;3;21;43;21;2;2;1;-;1;1;-;98
"320016 Água Doce do Norte";1;2;1;2;-;-;-;-;-;-;-;-;6
"320013 Águia Branca";-;3;17;3;1;-;-;-;-;-;-;-;24
"320020 Alegre";173;472;68;69;16;3;-;-;-;-;1;6;808
"320030 Alfredo Chaves";141;99;43;11;8;1;3;-;-;4;-;3;313
"320035 Alto Rio Novo";1;10;10;8;1;-;-;-;-;-;-;-;30
"320040 Anchieta";55;101;71;45;24;2;-;-;4;2;2;3;309
"320050 Apiacá";220;8;7;-;-;-;-;-;1;-;2;4;242
"320060 Aracruz";325;522;443;418;125;29;25;10;10;3;24;59;1993
"320070 Atilio Vivacqua";157;143;72;21;-;-;-;-;-;-;1;-;394
"320080 Baixo Guandu";4;15;14;2;3;1;1;-;1;-;-;-;41
"320090 Barra de São Francisco";10;2;8;3;-;-;-;-;-;-;-;-;23
"320100 Boa Esperança";2;3;3;2;-;-;-;-;-;-;-;-;10
"320110 Bom Jesus do Norte";204;147;69;33;15;6;2;1;-;-;2;10;489
"320115 Brejetuba";-;-;2;-;1;-;-;-;-;-;-;-;3
"320120 Cachoeiro de Itapemirim";2843;2995;1975;1155;315;77;69;46;56;28;63;125;9747
"320130 Cariacica";717;733;366;628;356;68;41;37;29;24;60;141;3200
"320140 Castelo";48;81;79;38;11;3;1;1;-;-;-;-;262
"320150 Colatina";159;224;68;17;22;13;2;4;-;-;2;4;515
"320160 Conceição da Barra";-;5;6;14;1;-;-;1;-;-;-;2;29
"320170 Conceição do Castelo";2;25;84;51;35;11;3;-;-;-;-;-;211
"320180 Divino de São Lourenço";-;2;4;1;2;-;-;-;-;-;-;-;9
"320190 Domingos Martins";37;54;14;6;4;4;-;1;-;1;-;1;122
"320200 Dores do Rio Preto";1;15;13;12;-;-;-;1;-;-;-;-;42
"320210 Ecoporanga";257;228;87;122;49;31;13;5;3;1;2;4;802
"320220 Fundão";-;-;-;5;2;-;2;-;-;-;-;-;9
"320225 Governador Lindenberg";-;1;1;-;1;-;-;-;-;-;-;-;3
"320230 Guaçuí";162;352;1033;718;2;-;-;-;-;-;-;9;2276
"320240 Guarapari";46;55;32;24;22;2;1;1;2;1;-;2;188
"320245 Ibatiba";1;2;26;31;15;3;1;-;-;-;-;-;79
"320250 Ibiraçu";20;19;6;5;1;-;3;-;-;-;1;1;56
"320255 Ibitirama";-;2;3;-;-;-;-;-;-;-;-;-;5
"320260 Iconha";21;31;16;9;1;-;-;-;1;2;-;2;83
"320265 Irupi";1;2;1;2;-;1;-;-;-;-;-;-;7
"320270 Itaguaçu";1;8;3;4;1;-;-;-;-;-;-;1;18
"320280 Itapemirim";31;98;194;23;6;7;4;14;8;6;5;9;405
"320290 Itarana";3;-;5;-;-;-;-;-;-;-;-;-;8
"320300 Iúna";4;6;20;23;7;1;-;-;-;-;-;-;61
"320305 Jaguaré";8;16;11;5;-;-;-;-;-;-;-;1;41
"320310 Jerônimo Monteiro";311;310;219;24;1;-;-;-;-;-;1;-;866
"320313 João Neiva";11;29;62;40;17;4;-;1;1;1;1;2;169
"320320 Linhares";129;128;83;79;57;21;9;6;9;11;14;28;574
"320330 Mantenópolis";2;154;134;12;4;-;-;-;-;-;-;-;306
"320332 Marataízes";69;76;53;37;9;2;2;1;-;-;1;-;250
"320334 Marechal Floriano";7;9;12;5;5;-;-;-;-;-;-;-;38
"320335 Marilândia";1;7;2;2;4;-;-;2;-;-;-;-;18
"320340 Mimoso do Sul";87;39;64;28;7;8;-;-;-;-;-;-;233
"320350 Montanha";4;11;30;33;12;2;1;-;-;-;1;2;96
"320360 Mucurici";1;3;35;13;12;-;1;7;3;-;2;2;79
"320370 Muniz Freire";6;15;19;17;5;1;-;-;-;-;-;1;64
"320380 Muqui";489;71;5;1;-;-;-;-;1;-;2;3;572
"320390 Nova Venécia";20;49;69;36;39;22;26;22;21;24;26;53;407
"320400 Pancas";37;20;17;23;11;2;-;-;-;-;-;-;110
"320405 Pedro Canário";-;-;-;-;2;-;-;-;-;2;-;-;4
"320410 Pinheiros";-;-;-;-;-;-;1;-;-;-;-;-;1
"320420 Piúma";123;154;170;82;56;11;6;1;-;-;-;-;603
"320425 Ponto Belo";10;12;23;14;4;2;2;-;-;1;2;1;71
"320430 Presidente Kennedy";33;6;3;2;2;1;-;-;-;-;1;4;52
"320435 Rio Bananal";-;1;4;1;2;2;-;-;-;-;-;-;10
"320440 Rio Novo do Sul";405;138;36;9;-;1;-;-;-;-;1;6;596
"320450 Santa Leopoldina";4;17;4;1;9;1;-;1;-;-;-;-;37
"320455 Santa Maria de Jetibá";5;6;15;10;18;16;4;-;-;-;-;-;74
"320460 Santa Teresa";18;49;29;15;13;8;1;2;5;4;11;-;155
"320465 São Domingos do Norte";2;47;65;10;10;1;-;-;-;-;-;-;135
"320470 São Gabriel da Palha";11;13;24;40;30;13;1;-;-;-;-;1;133
"320480 São José do Calçado";119;231;144;13;6;-;-;-;1;-;-;-;514
"320490 São Mateus";71;137;104;32;11;-;2;5;1;1;2;3;369
"320495 São Roque do Canaã";3;22;10;5;-;-;-;-;-;-;-;-;40
"320500 Serra";531;603;1417;1246;298;88;40;48;64;71;105;153;4664
"320501 Sooretama";4;3;6;6;-;-;-;-;-;-;-;1;20
"320503 Vargem Alta";47;159;129;53;12;-;-;-;-;-;-;-;400
"320506 Venda Nova do Imigrante";14;20;64;54;16;2;-;-;-;1;-;1;172
"320510 Viana";184;302;152;72;68;37;3;12;29;44;46;89;1038
"320515 Vila Pavão";-;-;9;6;-;1;1;2;-;-;-;-;19
"320517 Vila Valério";1;1;5;3;-;-;-;-;-;-;-;-;10
"320520 Vila Velha";673;549;768;248;180;26;51;52;32;21;23;67;2690
"320530 Vitória";974;1005;1026;630;239;114;89;74;58;71;105;170;4555
"330010 Angra dos Reis";78;133;170;337;204;87;16;44;25;3;4;16;1117
"330015 Aperibé";33;5;4;-;1;-;-;-;-;-;-;-;43
"330020 Araruama";368;299;172;58;50;17;2;1;1;-;1;2;971
"330022 Areal";4;148;98;167;96;194;28;-;14;2;12;24;787
"330023 Armação dos Búzios";3;3;-;-;-;-;-;-;-;-;-;-;6
"330025 Arraial do Cabo";82;247;138;142;52;20;1;1;-;-;1;-;684
"330030 Barra do Piraí";134;272;48;42;16;4;79;112;111;98;99;7;1022
"330040 Barra Mansa";12;62;95;130;34;7;1;1;-;1;-;2;345
"330045 Belford Roxo";4;5;10;11;1;-;-;-;-;-;-;-;31
"330050 Bom Jardim";24;114;126;-;-;10;-;-;-;-;-;-;274
"330060 Bom Jesus do Itabapoana";1127;284;258;148;34;11;1;-;2;15;29;47;1956
"330070 Cabo Frio";88;25;55;10;1;-;-;-;-;-;-;5;184
"330080 Cachoeiras de Macacu";106;75;135;74;36;8;3;1;-;-;-;-;438
"330090 Cambuci";11;4;1;-;-;-;-;-;-;-;-;-;16
"330100 Campos dos Goytacazes";821;456;234;111;17;12;13;8;3;-;5;16;1696
"330110 Cantagalo";328;677;291;75;1;-;1;-;-;-;-;-;1373
"330093 Carapebus";26;6;3;1;13;-;2;-;-;-;-;-;51
"330115 Cardoso Moreira";69;38;23;11;4;1;-;-;-;-;-;1;147
"330120 Carmo";409;247;67;3;-;-;-;-;1;-;1;1;729
"330130 Casimiro de Abreu";25;23;58;75;21;4;4;2;1;-;4;12;229
"330095 Comendador Levy Gasparian";8;-;1;-;-;-;-;-;-;-;-;-;9
"330140 Conceição de Macabu";15;50;138;105;39;31;6;1;1;-;-;-;386
"330150 Cordeiro";891;750;270;110;49;-;-;-;-;-;-;6;2076
"330160 Duas Barras";2;27;15;3;-;-;-;-;-;-;-;-;47
"330170 Duque de Caxias";124;120;404;575;297;72;40;13;8;9;35;58;1755
"330180 Engenheiro Paulo de Frontin";15;16;17;22;10;2;-;-;5;-;-;-;87
"330185 Guapimirim";20;91;52;55;15;-;-;-;-;-;-;1;234
"330187 Iguaba Grande";4;10;3;1;1;1;-;1;-;-;-;-;21
"330190 Itaboraí";169;176;115;41;25;8;10;1;1;-;3;12;561
"330200 Itaguaí";14;19;5;20;9;1;1;-;-;-;3;-;72
"330205 Italva";44;61;49;72;29;7;-;1;3;1;2;1;270
"330210 Itaocara";39;18;4;5;2;5;-;-;-;-;-;-;73
"330220 Itaperuna";1985;1286;423;206;101;29;19;7;3;24;60;56;4199
"330225 Itatiaia";20;84;96;27;20;3;-;2;1;-;-;-;253
"330227 Japeri";20;-;2;1;-;-;-;-;-;-;-;-;23
"330230 Laje do Muriaé";30;21;10;1;-;1;-;-;-;-;-;-;63
"330240 Macaé";215;237;317;177;244;88;215;59;21;15;16;17;1621
"330245 Macuco";14;56;67;12;4;-;-;-;-;-;-;-;153
"330250 Magé";90;35;7;5;9;3;1;-;-;3;-;5;158
"330260 Mangaratiba";6;10;20;2;-;-;-;-;-;-;-;2;40
"330270 Maricá";3;5;3;-;1;1;-;-;-;-;-;-;13
"330280 Mendes";15;76;27;20;15;1;-;-;-;-;-;-;154
"330285 Mesquita";7;40;28;26;12;1;-;1;-;-;-;-;115
"330290 Miguel Pereira";4;5;3;15;15;1;-;-;-;-;-;1;44
"330300 Miracema";14;18;4;-;-;-;-;-;1;-;-;-;37
"330310 Natividade";728;301;62;64;33;2;-;1;-;-;1;-;1192
"330320 Nilópolis";40;90;166;61;6;-;-;-;1;-;-;1;365
"330330 Niterói";616;671;703;971;516;147;63;57;36;29;28;57;3894
"330340 Nova Friburgo";602;1285;1253;1418;1663;895;513;107;27;7;3;21;7794
"330350 Nova Iguaçu";43;71;67;113;26;7;5;2;2;1;1;1;339
"330370 Paraíba do Sul";66;10;385;127;-;-;29;-;-;-;-;-;617
"330380 Paraty";2;-;19;36;9;5;4;2;6;1;-;-;84
"330385 Paty do Alferes";16;49;45;56;7;2;-;-;-;-;-;1;176
"330390 Petrópolis";44;75;173;193;183;29;9;-;-;-;-;3;709
"330395 Pinheiral";28;54;12;9;-;-;-;-;-;-;-;1;104
"330400 Piraí";133;227;239;174;48;6;4;1;5;5;6;9;857
"330410 Porciúncula";49;33;20;37;6;1;-;1;-;-;1;1;149
"330411 Porto Real";3;5;2;6;-;-;-;2;-;-;-;1;19
"330412 Quatis";3;4;2;3;-;-;-;-;-;1;1;1;15
"330414 Queimados";2;4;15;2;1;1;-;-;-;-;1;-;26
"330415 Quissamã";5;1;3;-;2;-;-;-;1;-;-;-;12
"330420 Resende";111;231;247;210;59;7;8;5;3;9;7;3;900
"330430 Rio Bonito";10;9;-;1;-;-;-;-;-;-;1;-;21
"330440 Rio Claro";-;2;5;3;5;-;-;-;-;-;-;-;15
"330450 Rio das Flores";3;-;-;-;-;-;-;-;-;-;-;-;3
"330452 Rio das Ostras";103;71;38;75;22;-;3;1;4;3;6;1;327
"330455 Rio de Janeiro";1786;2148;5617;8830;4514;1507;587;304;170;154;267;487;26371
"330460 Santa Maria Madalena";3;49;21;2;-;-;-;-;-;-;-;-;75
"330470 Santo Antônio de Pádua";381;133;53;24;-;-;-;1;-;1;-;-;593
"330480 São Fidélis";72;21;11;27;6;1;-;2;1;1;-;1;143
"330475 São Francisco de Itabapoana";10;-;-;-;-;-;-;-;-;-;-;-;10
"330490 São Gonçalo";2167;2038;1335;1041;734;247;143;71;40;48;62;64;7990
"330500 São João da Barra";10;1;2;-;2;1;-;-;-;-;-;-;16
"330510 São João de Meriti";6;-;2;5;1;-;-;-;-;-;-;-;14
"330513 São José de Ubá";166;73;9;2;-;-;-;-;-;-;-;-;250
"330515 São José do Vale do Rio Preto";3;24;8;4;3;-;-;-;-;-;-;-;42
"330520 São Pedro da Aldeia";211;315;188;142;27;2;1;-;-;-;4;3;893
"330530 São Sebastião do Alto";6;63;77;14;6;1;-;1;-;-;-;-;168
"330540 Sapucaia";96;88;74;42;4;-;-;-;-;-;1;-;305
"330550 Saquarema";542;538;379;354;311;87;86;54;60;41;40;73;2565
"330555 Seropédica";22;15;12;29;53;21;10;6;1;1;1;1;172
"330560 Silva Jardim";4;8;5;8;4;-;-;-;-;-;-;-;29
"330570 Sumidouro";33;62;84;33;-;-;-;-;-;-;-;-;212
"330575 Tanguá";18;18;24;10;11;1;3;3;2;1;2;1;94
"330580 Teresópolis";32;63;107;167;134;17;3;-;-;-;-;1;524
"330590 Trajano de Moraes";8;11;1;8;-;1;-;-;-;-;-;-;29
"330600 Três Rios";148;65;140;77;1;-;-;-;-;-;1;-;432
"330610 Valença";16;30;100;41;17;2;-;-;-;1;-;-;207
"330615 Varre-Sai";57;97;81;17;42;-;-;-;-;-;-;-;294
"330620 Vassouras";14;27;96;280;90;6;1;1;-;-;1;2;518
"330630 Volta Redonda";380;1034;1453;809;225;36;17;7;3;10;13;13;4000
"350010 Adamantina";11;30;38;14;5;1;-;-;-;-;-;-;99
"350020 Adolfo";24;45;23;12;5;-;-;-;-;-;-;-;109
"350030 Aguaí";5;4;10;3;2;-;-;-;-;1;1;-;26
"350040 Águas da Prata";-;-;2;-;-;1;-;-;-;-;-;-;3
"350050 Águas de Lindóia";2;6;4;7;3;2;-;-;-;-;2;-;26
"350055 Águas de Santa Bárbara";1;-;-;1;-;-;-;-;-;-;-;-;2
"350060 Águas de São Pedro";1;-;-;4;1;-;-;-;-;-;-;-;6
"350070 Agudos";2;8;10;16;7;-;-;-;-;-;-;2;45
"350075 Alambari";-;2;-;2;-;-;-;-;-;-;-;-;4
"350080 Alfredo Marcondes";5;6;6;4;1;-;-;-;-;-;-;-;22
"350090 Altair";-;2;-;4;2;-;-;-;-;-;1;-;9
"350100 Altinópolis";4;5;6;4;-;-;-;-;-;-;-;-;19
"350110 Alto Alegre";-;3;1;2;-;-;-;-;-;-;-;-;6
"350115 Alumínio";2;10;11;1;-;-;-;-;-;1;-;-;25
"350120 Álvares Florence";1;8;3;7;4;1;-;-;-;-;1;-;25
"350130 Álvares Machado";79;144;104;67;6;1;-;-;-;-;-;1;402
"350140 Álvaro de Carvalho";2;-;-;-;-;-;-;-;-;-;-;-;2
"350150 Alvinlândia";1;2;-;1;-;-;-;-;-;-;-;-;4
"350160 Americana";32;166;477;439;168;24;10;9;1;8;3;2;1339
"350170 Américo Brasiliense";18;44;58;28;7;2;1;-;3;2;1;1;165
"350180 Américo de Campos";4;1;2;2;-;-;-;-;-;-;-;-;9
"350190 Amparo";6;12;18;15;3;-;1;1;1;4;13;8;82
"350200 Analândia";-;2;1;-;-;-;-;-;1;-;-;1;5
"350210 Andradina";249;414;450;229;55;34;14;23;1;-;-;3;1472
"350220 Angatuba";5;8;43;61;12;-;-;-;-;-;-;1;130
"350230 Anhembi";2;-;-;-;1;-;-;-;-;-;-;-;3
"350240 Anhumas";34;30;22;5;-;-;-;-;-;-;-;-;91
"350250 Aparecida";2;3;10;9;17;1;-;-;-;-;-;-;42
"350260 Aparecida d'Oeste";1;40;37;21;13;-;-;-;-;-;-;-;112
"350270 Apiaí";-;1;2;2;1;-;-;-;-;1;1;-;8
"350275 Araçariguama";2;4;10;4;1;-;-;-;-;-;-;-;21
"350280 Araçatuba";72;129;268;185;91;28;9;6;4;3;1;1;797
"350290 Araçoiaba da Serra";-;2;5;2;1;-;-;1;1;1;-;-;13
"350300 Aramina";1;2;3;9;6;3;1;-;-;-;-;-;25
"350315 Arapeí";1;1;-;-;-;-;-;-;-;-;-;-;2
"350320 Araraquara";171;327;557;488;272;61;12;7;4;14;23;13;1949
"350330 Araras";12;66;147;108;63;9;1;-;1;2;2;-;411
"350335 Arco-Íris";-;1;3;1;-;-;-;-;-;-;-;-;5
"350340 Arealva";3;10;2;3;-;-;-;-;-;-;-;-;18
"350350 Areias";-;3;1;-;-;-;-;-;1;-;-;-;5
"350360 Areiópolis";-;2;-;-;-;-;-;-;-;-;-;-;2
"350370 Ariranha";-;4;7;2;3;-;1;-;-;-;-;-;17
"350380 Artur Nogueira";8;14;36;25;10;-;1;-;-;-;-;-;94
"350390 Arujá";24;49;30;52;29;14;-;2;3;5;11;8;227
"350395 Aspásia";2;-;1;1;-;-;-;-;-;-;-;-;4
"350400 Assis";9;18;25;55;34;-;-;1;1;3;2;-;148
"350410 Atibaia";22;51;25;7;14;5;4;5;2;2;3;3;143
"350420 Auriflama";5;20;32;35;15;4;3;1;-;-;-;-;115
"350440 Avanhandava";4;13;6;3;-;1;-;-;-;-;-;-;27
"350450 Avaré";-;10;2;2;-;-;-;-;-;-;-;-;14
"350460 Bady Bassitt";11;24;23;64;30;4;12;-;-;-;-;-;168
"350470 Balbinos";-;2;-;-;-;-;-;-;-;-;-;-;2
"350480 Bálsamo";2;18;24;17;13;2;-;2;-;-;-;-;78
"350490 Bananal";4;2;2;2;1;-;-;-;-;-;-;-;11
"350510 Barbosa";2;4;2;1;1;-;-;-;-;-;-;-;10
"350520 Bariri";-;2;4;-;-;-;-;-;-;-;-;-;6
"350530 Barra Bonita";1;10;6;4;-;1;-;-;-;-;-;-;22
"350540 Barra do Turvo";1;5;4;2;-;-;-;-;-;-;-;-;12
"350550 Barretos";513;410;319;88;23;5;-;-;-;3;5;25;1391
"350560 Barrinha";26;136;165;35;7;1;3;-;1;1;1;1;377
"350570 Barueri";18;33;68;58;11;-;1;3;5;3;8;6;214
"350580 Bastos";11;30;25;16;3;4;2;-;-;-;-;-;91
"350590 Batatais";729;1252;1172;649;291;61;110;-;-;-;1;1;4266
"350600 Bauru";131;227;408;403;182;38;14;6;5;9;10;8;1441
"350610 Bebedouro";10;25;42;26;10;2;-;1;1;-;2;-;119
"350620 Bento de Abreu";3;2;10;2;-;-;-;-;-;-;-;-;17
"350630 Bernardino de Campos";-;1;1;1;-;-;-;-;-;-;-;-;3
"350635 Bertioga";46;79;187;357;159;25;3;1;4;2;5;6;874
"350640 Bilac";154;69;60;23;12;5;3;1;1;-;-;-;328
"350650 Birigui";481;1253;1931;958;142;15;7;7;2;5;20;2;4823
"350660 Biritiba-Mirim";2;6;12;10;4;-;-;-;-;-;-;-;34
"350670 Boa Esperança do Sul";-;2;4;12;13;2;-;-;-;-;-;1;34
"350680 Bocaina";-;2;8;-;1;-;-;-;-;-;-;-;11
"350690 Bofete";1;7;2;22;2;-;-;-;-;-;-;-;34
"350700 Boituva";4;5;6;3;3;-;-;-;-;-;-;-;21
"350710 Bom Jesus dos Perdões";-;1;-;1;-;-;-;-;-;-;-;-;2
"350720 Borá";-;1;-;-;-;-;-;-;-;-;-;-;1
"350730 Boracéia";-;5;27;19;2;-;-;-;-;-;-;-;53
"350740 Borborema";10;41;40;26;7;1;-;-;-;-;-;-;125
"350750 Botucatu";24;35;28;54;8;3;-;-;-;-;-;2;154
"350760 Bragança Paulista";25;29;55;89;45;11;4;3;1;1;1;5;269
"350770 Braúna";2;6;10;1;-;-;-;-;-;-;-;-;19
"350775 Brejo Alegre";3;4;8;-;-;-;-;-;-;-;-;-;15
"350780 Brodowski";11;26;67;158;45;4;3;1;-;-;-;1;316
"350790 Brotas";9;5;2;2;1;-;-;-;-;-;-;-;19
"350800 Buri";1;-;1;2;-;-;-;-;-;-;-;-;4
"350810 Buritama";41;150;188;134;45;12;3;1;-;-;-;-;574
"350820 Buritizal";-;52;31;6;-;-;-;-;-;-;-;-;89
"350830 Cabrália Paulista";-;-;2;1;-;-;-;-;-;-;1;-;4
"350840 Cabreúva";-;3;30;29;11;7;-;-;-;2;-;-;82
"350850 Caçapava";10;7;22;12;3;-;-;-;-;1;1;1;57
"350860 Cachoeira Paulista";1;6;16;12;7;-;-;-;-;1;2;1;46
"350870 Caconde";-;2;4;1;2;2;-;-;-;-;1;-;12
"350880 Cafelândia";4;19;14;6;1;2;-;-;-;1;1;-;48
"350890 Caiabu";4;16;13;4;3;-;-;-;-;-;-;-;40
"350900 Caieiras";12;89;132;29;9;9;-;1;2;1;-;-;284
"350910 Caiuá";3;13;11;-;-;-;-;-;-;-;-;-;27
"350920 Cajamar";56;50;80;52;23;5;-;3;-;-;2;-;271
"350925 Cajati";1;8;15;5;5;2;-;-;1;-;2;2;41
"350930 Cajobi";4;9;31;15;3;-;-;-;-;-;-;-;62
"350940 Cajuru";6;10;3;4;-;-;-;-;-;-;-;-;23
"350945 Campina do Monte Alegre";2;2;-;-;7;-;-;-;-;-;-;-;11
"350950 Campinas";427;699;1373;928;280;47;31;36;44;55;62;64;4046
"350960 Campo Limpo Paulista";1;1;1;4;2;-;-;-;-;-;9;-;18
"350970 Campos do Jordão";-;1;5;-;2;-;-;-;1;-;-;1;10
"350980 Campos Novos Paulista";-;-;-;4;-;-;-;-;-;-;-;-;4
"350990 Cananéia";-;4;13;10;5;-;-;-;-;-;-;-;32
"350995 Canas";-;3;9;2;-;-;-;-;-;-;-;-;14
"351000 Cândido Mota";4;4;11;17;2;3;-;3;1;1;1;1;48
"351010 Cândido Rodrigues";32;29;2;1;-;-;-;-;-;-;-;-;64
"351015 Canitar";-;1;-;-;-;-;-;-;-;-;-;1;2
"351020 Capão Bonito";3;1;4;2;-;1;-;1;-;-;1;1;14
"351030 Capela do Alto";1;2;1;22;6;-;-;-;1;-;1;-;34
"351040 Capivari";39;77;66;74;29;3;-;1;-;1;3;1;294
"351050 Caraguatatuba";9;14;26;44;37;-;10;1;1;6;1;-;149
"351060 Carapicuíba";2;11;12;32;11;2;-;-;-;-;1;-;71
"351080 Casa Branca";-;5;16;28;26;1;-;-;1;-;-;-;77
"351090 Cássia dos Coqueiros";-;2;3;16;-;-;-;-;-;1;2;-;24
"351100 Castilho";90;216;152;66;11;1;-;-;-;2;1;1;540
"351110 Catanduva";25;37;36;40;23;16;3;2;1;1;3;1;188
"351120 Catiguá";5;1;-;-;-;-;-;-;-;-;-;-;6
"351130 Cedral";25;29;33;17;9;5;-;-;-;-;-;-;118
"351150 Cerquilho";3;1;1;3;2;-;-;-;-;-;-;-;10
"351160 Cesário Lange";-;1;3;8;6;1;-;-;1;-;-;-;20
"351170 Charqueada";-;-;1;6;1;-;-;-;-;-;-;-;8
"355720 Chavantes";2;4;17;12;10;-;-;-;1;-;-;-;46
"351190 Clementina";4;1;5;4;1;-;-;-;-;-;-;-;15
"351200 Colina";-;8;6;15;3;1;-;1;-;1;-;-;35
"351210 Colômbia";4;5;12;8;9;1;-;-;-;-;-;-;39
"351220 Conchal";-;10;8;11;5;-;-;-;3;-;1;-;38
"351230 Conchas";-;-;2;1;-;-;-;-;-;-;1;-;4
"351240 Cordeirópolis";1;-;4;3;-;-;-;-;-;-;-;-;8
"351250 Coroados";30;32;20;59;25;5;1;-;-;2;-;-;174
"351270 Corumbataí";1;-;1;-;-;-;-;-;-;-;-;1;3
"351280 Cosmópolis";6;17;10;1;1;2;-;-;-;-;-;-;37
"351290 Cosmorama";14;2;-;-;1;-;-;-;-;-;-;-;17
"351300 Cotia";23;39;64;49;18;1;1;1;2;1;1;3;203
"351310 Cravinhos";4;59;80;23;5;-;-;-;-;1;-;-;172
"351320 Cristais Paulista";-;-;4;1;13;-;1;-;1;1;-;-;21
"351330 Cruzália";-;1;1;-;-;-;-;-;-;-;-;-;2
"351340 Cruzeiro";4;13;26;20;17;3;1;2;-;1;1;-;88
"351350 Cubatão";30;43;54;46;32;9;5;1;4;3;1;6;234
"351370 Descalvado";19;16;8;28;6;2;-;-;-;-;-;-;79
"351380 Diadema";50;72;130;120;71;30;8;1;-;1;2;4;489
"351385 Dirce Reis";6;20;8;12;2;-;-;-;-;-;-;-;48
"351390 Divinolândia";1;1;-;-;-;-;-;-;-;-;-;-;2
"351400 Dobrada";2;23;47;18;6;2;-;-;-;-;1;1;100
"351410 Dois Córregos";-;-;1;2;3;1;-;-;-;-;-;-;7
"351420 Dolcinópolis";86;23;7;1;-;-;-;-;-;-;-;-;117
"351430 Dourado";-;-;-;2;-;-;-;-;-;-;-;-;2
"351440 Dracena";25;34;11;-;-;1;-;-;-;1;1;-;73
"351450 Duartina";-;1;-;1;1;1;-;-;-;-;-;-;4
"351460 Dumont";49;142;144;25;-;-;-;2;-;-;-;-;362
"351470 Echaporã";-;1;-;1;-;-;-;-;-;-;-;-;2
"351480 Eldorado";2;-;3;1;-;-;-;-;-;-;-;-;6
"351490 Elias Fausto";1;3;2;2;-;-;-;1;-;-;-;-;9
"351492 Elisiário";-;2;2;-;2;3;-;-;-;-;1;-;10
"351495 Embaúba";-;1;4;1;1;-;-;-;-;-;-;-;7
"351500 Embu das Artes";4;15;29;30;6;1;-;-;-;-;-;1;86
"351510 Embu-Guaçu";4;6;24;3;-;-;-;-;-;-;-;-;37
"351512 Emilianópolis";1;7;1;1;-;-;-;-;-;-;-;-;10
"351515 Engenheiro Coelho";3;6;7;7;-;-;-;-;-;-;-;-;23
"351518 Espírito Santo do Pinhal";5;27;29;26;4;1;-;-;-;-;-;3;95
"351519 Espírito Santo do Turvo";-;2;-;-;-;-;-;-;-;-;-;1;3
